,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh
bankssts-lh,0.5431472081218274,0.0,0.0,0.14213197969543148,0.12690355329949238,0.0,0.1116751269035533,0.07614213197969544
frontalpole-lh,0.0,0.8870056497175142,0.0903954802259887,0.0,0.0,0.022598870056497175,0.0,0.0
frontalpole-rh,0.0,0.1414141414141414,0.8585858585858586,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.06965174129353234,0.0,0.0,0.30845771144278605,0.26865671641791045,0.05970149253731343,0.05970149253731343,0.23383084577114427
inferiortemporal-lh,0.06775700934579439,0.0,0.0,0.26401869158878505,0.32009345794392524,0.07009345794392523,0.05841121495327103,0.21962616822429906
lingual-lh,0.006006006006006006,0.018018018018018018,0.0,0.07207207207207207,0.0990990990990991,0.5045045045045045,0.018018018018018018,0.2822822822822823
middletemporal-lh,0.09954751131221719,0.0,0.0,0.13574660633484162,0.14027149321266968,0.027149321266968326,0.5203619909502263,0.07692307692307693
parahippocampal-lh,0.03225806451612903,0.0,0.0,0.1935483870967742,0.1956989247311828,0.1935483870967742,0.023655913978494623,0.36129032258064514
