,bankssts-lh,cuneus-rh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-rh,parsopercularis-rh,pericalcarine-lh,pericalcarine-rh
bankssts-lh,0.7637362637362637,0.06043956043956044,0.0,0.027472527472527472,0.06043956043956044,0.0,0.0,0.08791208791208792
cuneus-rh,0.02425876010781671,0.40700808625336926,0.03773584905660377,0.18328840970350405,0.1293800539083558,0.005390835579514825,0.12129380053908356,0.09164420485175202
frontalpole-rh,0.0,0.06030150753768844,0.7688442211055276,0.0,0.0,0.005025125628140704,0.06532663316582915,0.10050251256281408
isthmuscingulate-rh,0.009933774834437087,0.1986754966887417,0.0,0.5562913907284768,0.1423841059602649,0.026490066225165563,0.046357615894039736,0.019867549668874173
lateraloccipital-rh,0.04072398190045249,0.21266968325791855,0.0,0.22171945701357465,0.4253393665158371,0.0,0.03619909502262444,0.06334841628959276
parsopercularis-rh,0.0,0.02962962962962963,0.022222222222222223,0.02962962962962963,0.0,0.7407407407407407,0.022222222222222223,0.15555555555555556
pericalcarine-lh,0.0,0.19298245614035087,0.05701754385964912,0.04824561403508772,0.017543859649122806,0.0043859649122807015,0.5745614035087719,0.10526315789473684
pericalcarine-rh,0.06521739130434782,0.13043478260869565,0.06521739130434782,0.03260869565217391,0.07246376811594203,0.05434782608695652,0.06521739130434782,0.5144927536231884
