,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,temporalpole-lh
entorhinal-lh,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
frontalpole-lh,0.0,0.3333333333333333,0.125,0.125,0.16666666666666666,0.0,0.25,0.0
frontalpole-rh,0.0,0.11627906976744186,0.18604651162790697,0.18604651162790697,0.20930232558139536,0.11627906976744186,0.18604651162790697,0.0
medialorbitofrontal-rh,0.0,0.11627906976744186,0.18604651162790697,0.18604651162790697,0.20930232558139536,0.11627906976744186,0.18604651162790697,0.0
rostralanteriorcingulate-lh,0.0,0.14634146341463414,0.17073170731707318,0.17073170731707318,0.1951219512195122,0.0975609756097561,0.21951219512195122,0.0
rostralanteriorcingulate-rh,0.0,0.06666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.26666666666666666,0.16666666666666666,0.0
rostralmiddlefrontal-lh,0.0,0.20512820512820512,0.15384615384615385,0.15384615384615385,0.1794871794871795,0.07692307692307693,0.23076923076923078,0.0
temporalpole-lh,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453
