,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.15202873762994615,0.03556898715952235,0.03034185347655217,0.03174978709604009,0.02124994921291251,0.07486158575434984,0.023845246281225495,0.015228597204584488,0.018080061820500846,0.002937872634580489,0.016093458837613574,0.026023406159314984,0.016066961708678083,0.00035276762234622537,0.003784234494259509,0.01488037970624078,0.014944519273940094,0.007583521530286177,0.028269784644404456,0.03403293512765174,0.0057461332411647805,0.0,0.014485109159442292,0.005573317203836516,0.005357297157176186,0.006307785362481638,0.0222895915835852,0.05013870036032936,0.0284353044110271,0.021213168582044414,0.012924122891411712,0.0,0.0,0.027288559547846918,0.0,0.009094880410520723,0.0,0.004410416906469563,0.0,0.003024280653244621,0.005443705175840318,0.0014689363172902445,0.0062218484285193505,0.0112244243473799,0.010282554221031711,0.0019873844292750366,0.02697930629651868,0.0,0.007258273567787091,0.006624484523185495,0.012094226827605383,0.014602955154238314,0.006729242676529695,0.002894668625248423,0.006464135603937211,0.029618358820373534,0.035459759243683595,0.0008640801866413203,0.007568468988519018,0.0219998717208646,0.0
F3,0.04250143732463468,0.11112219764214014,0.017330230918073973,0.017460454663324403,0.04540177628231899,0.039383578912531324,0.033804224673719324,0.03998099097331187,0.03402620103544661,0.018726268553676217,0.026048128094454986,0.01771976834644308,0.020442562019189214,0.010746494901611328,0.004926959979254905,0.019445762578406883,0.022336825947408705,0.005445587345492264,0.038295664621924616,0.02104316291323214,0.0034142968277292764,0.005575244187051603,0.02746195233336515,0.004789437348981705,0.007766655160510874,0.0322327527235023,0.04382067442861255,0.0281242674075163,0.019318869392341603,0.0,0.002722793672746132,0.011694831536064638,0.0,0.01797908202956176,0.0,0.0,0.00034518467380048324,0.00025888850535036245,0.0,0.0,0.0,0.0013375906109768727,0.014973802485323684,0.012836027314374622,0.01902993499136352,0.00025931368311867925,0.03109893415243557,0.00047540841905091194,0.0,0.0018151957818307546,0.0,0.0,0.0,0.0,0.0,0.05371859282688406,0.033772627252200205,0.017518122195374526,0.0,0.016983841573929924,0.0044874007594062825
F7,0.02500604102156138,0.01090781556813504,0.12051134228920843,0.0596003996340619,0.001007789943890614,0.01745927983875361,0.001252928038350493,0.014466272107420262,0.015731994398914907,0.0,0.0039316801177357195,0.01143167539519615,0.012119057622079307,0.0,0.018110939244707143,0.014190771912621887,0.01965732333911219,0.004031159775562456,0.023509925169956543,0.07517326742403949,0.0,0.0018793920575257395,0.005686111225558241,0.0,0.001437050921587004,0.0,0.016537501380385553,0.03575668536741282,0.013227501476878524,0.004955286740094243,0.06830705737844732,0.0,0.0034989065916900966,0.04153622629470209,0.03565828295915248,0.06158376924926274,0.005286043200566664,0.0,0.006029365823180256,0.000999687597625742,0.0027491408934707906,0.006310527960012496,0.006636107496028344,0.017771978329006212,0.0018744142455482662,0.0,0.012901722828383576,0.014214308028741018,0.0,0.005217119650109341,0.009421369435386955,0.013483871557338855,0.027271062896619933,0.0,0.02710988389751344,0.017177729687859536,0.01522072460707067,0.0,0.03672493872058183,0.028501235952423147,0.0069353327085285845
FT9,0.028551939057827193,0.011487650775416428,0.06858746266615268,0.13325581950737708,0.0015253567569599275,0.019956561500702047,0.0016369902354968408,0.01917468163019344,0.0064618035611717405,0.0,0.003838177093729289,0.01131533601378518,0.015742728999587906,0.0,0.01017122968114419,0.019885237473189037,0.032791292887195636,0.006020373912674948,0.024442295089515523,0.06867778804058572,0.0007087172218284905,0.0018093049971280872,0.004824813325674899,0.0,0.00303173478226632,0.0,0.013896825716669881,0.030486317786377913,0.023421435174763316,0.011103236475313017,0.054588721250964374,0.0,0.002047405307504528,0.046311560847347,0.02072044414212356,0.03578642938367202,0.003819198362075754,0.0,0.020710292148988108,0.00881959209386566,0.004252303330970942,0.004134183793999527,0.010917470153162797,0.01639725099675656,0.001417434443656981,0.0,0.01876565965860265,0.005157886447751792,0.0,0.0028742420663044332,0.011412638197935959,0.0074415308291991495,0.021764529935579507,0.0,0.019490625949417157,0.01424468696151637,0.021615350591585973,0.0,0.03248697281495705,0.04060104548567846,0.001417434443656981
FC5,0.03656097878887908,0.04327912294272668,0.0034691336061199074,0.004706188860188306,0.1987566605165878,0.05529139836270597,0.035270545005885764,0.045498369685495685,0.05984368033827357,0.01435065816257294,0.017224027271672257,0.005070272193559865,0.008884042545512196,0.01948051948051948,0.0,0.0055708860225002444,0.009931605229009944,0.0,0.015312582227016446,0.005092199397945238,0.006038811236260008,0.0,0.013907146805608894,0.003935405075315511,0.010313891823715464,0.054349735686955475,0.028578854729500624,0.018758551338109913,0.010674257249599715,0.008752883701994844,0.0,0.02747834204212925,0.0,0.009199304200856427,0.0,0.0,0.0,0.005061997435174963,0.0,0.0013570362328674175,0.0,0.006819107070158773,0.01764147102727643,0.0004410367756819107,0.01116534695838592,0.015351897891581907,0.013423492911797303,0.0001779042874933286,0.0,0.0,0.012605963682948534,0.0038505933285433486,0.010075994029040575,0.0,0.008250616128490304,0.02886557420220284,0.019821836666095383,0.05650693683074798,0.005394219025647985,0.002757516456146593,0.004851404532501017
FC1,0.07068951679393261,0.03320429034503478,0.02275613886536833,0.023948671467027168,0.0332372290386163,0.15027727666917812,0.0484531050512979,0.03997597482918722,0.026246780006363827,0.023822068342616288,0.010812468726298426,0.016139864257317543,0.014394580863674851,0.005365124727923842,0.0018698842788597233,0.013559615253965294,0.015396571461202086,0.0059366232768155915,0.019538641389464352,0.022685577194467964,0.00026343519494204424,0.0,0.020999399689388437,0.0033493903356917056,0.0019945807617040494,0.010495068670749832,0.023167978754723213,0.04825299266247847,0.022438749431778326,0.016822218877013396,0.010690093141405588,0.006110749043949373,0.0,0.016970081851538244,0.006597516229184307,0.010584250635055038,0.0,0.003866817804391024,0.0,0.0006774047869938281,0.004290230317627578,0.0005997742026531189,0.010560871704202756,0.011367508550358004,0.002897787144362487,0.0004516031913292187,0.02090990968828418,0.0,0.001693480101608806,0.005934313000822692,0.00723257126728761,0.004391346052406449,0.013620840223266772,0.005494505494505495,0.00571549534292972,0.03112033642377094,0.03555643809868811,0.007712535088046902,0.009702229748800452,0.01915749364944962,0.0
C3,0.03276837276695084,0.040649386047406984,0.003905639743790033,0.00476488048742384,0.035055397780455355,0.058054448140819406,0.19125302647048426,0.040246384582915816,0.028854429717496036,0.05781935861563747,0.042505984231987606,0.006082089880314195,0.011248242462115294,0.01976760875801937,0.005467895641306046,0.010380622716481765,0.008561447635342572,0.0035780842340663436,0.007044353335818114,0.006327136384939853,0.00974700363336585,0.010606244376999658,0.013245810513557128,0.0,0.0029444651509504286,0.019241408596995798,0.013828218114680296,0.03672266778573023,0.029452430763619385,0.002422661200149087,0.0,0.023836950560336294,0.002499609436025621,0.005702234025933448,0.0,0.0,0.004921106077175441,0.0023853894893775623,0.0,0.01332707926332094,0.0010935791282612093,0.0,0.012675199895096526,0.0,0.014931003081830707,0.010358041917485987,0.014231143882836514,0.006426252001367426,0.01200231770532034,0.010575284576004158,0.006014685205436651,0.028452068760454464,0.0,0.0,0.0,0.03342100327572978,0.019709671947805863,0.016005081669649198,0.0,0.00459039461256374,0.004296203718169036
T7,0.017373149908251916,0.03378441369582055,0.02125488053987529,0.0231894171167916,0.04081368097349966,0.03990946856817855,0.03336412241974986,0.15823461203849754,0.019868982611770707,0.030555929465607753,0.01218661687722664,0.01488023226022433,0.026620368937094165,0.010398438551622022,0.00016282667100871122,0.014024825116670438,0.01980955000014411,0.015863759380273228,0.01964258362157223,0.017748107139949523,0.006350886741798314,0.0019946267198567126,0.013318294021417352,0.007891819594843013,0.0063265580831875085,0.015378920446897294,0.025614622738066254,0.030362785121604993,0.012496946999918587,0.005545917729440922,0.007449320198648538,0.007302463319423879,0.007504374747610715,0.02550856293714942,0.014084507042253521,0.01131645363510543,0.008629813563461696,0.0027680534071480908,0.0,0.007268811414726074,0.00639386189258312,0.0034661461838740074,0.01324952720484852,0.009566066921761785,0.005350652846951138,0.0013026133680696897,0.026796250344395724,0.0,0.005956387131511643,0.002157453390865424,0.004172836182527931,0.012773375903956241,0.005905222976156151,0.00582445621311037,0.013169497424816965,0.027998962788187892,0.026758787497791654,0.008749495221429532,0.012781893674183831,0.014735813726288367,0.006090994750302867
TP9,0.025687067480815097,0.038235825407003446,0.02568623241516875,0.012032366540563262,0.045921420492522284,0.03613394630359937,0.02530412619051582,0.026354987897115233,0.17228009117067447,0.01124607910730671,0.01870280015533542,0.01276796973518285,0.019368861724942548,0.01092896174863388,0.003572929802437999,0.017697824598320214,0.03585085904948657,0.002872592798250442,0.025600838696530653,0.015732056477386253,0.0005254308532997058,0.0,0.007934005884825557,0.0029630959863518004,0.024424207611397852,0.02544348779575619,0.05308359926163967,0.020068207973278504,0.02179150983001536,0.0,0.0,0.02370516891104005,0.005569567044976881,0.012707778958255513,0.0,0.0,0.004192826867245472,0.0,0.0,0.0,0.001346861811978091,0.0,0.014228155145044203,0.0070387919225128525,0.009448281846299384,0.0018915510718789407,0.026638943242069432,0.006776510541283701,0.0,0.0010508617065994115,0.009508472623226722,0.010550417527161713,0.0,0.021113002479758104,0.0,0.03156214116946103,0.02874605447994697,0.03070742553205382,0.0,0.015005804130851785,0.0
CP5,0.003171050177205745,0.020145495243424735,0.0,0.0,0.019725797425853387,0.02961201268420071,0.0867563200464378,0.04243611266554747,0.015504408426414328,0.2934268554077887,0.004336877448237269,0.009699682894982279,0.0,0.028007800689159642,0.0042436112665547475,0.0006016847172081829,0.02176469043371805,0.00842358604091456,0.01242350994648474,0.0,0.007554560716284275,0.0,0.0068084312628241,0.0,0.017328822886510883,0.02245846287904959,0.02027125307323853,0.03399552322327924,0.015944645006016847,0.0,0.0,0.03551572831460266,0.011732851985559567,0.0,0.0,0.0,0.011732851985559567,0.024368231046931407,0.0,0.018947344674770387,0.004798662892921669,0.0,0.006062301809363925,0.004336877448237269,0.002238388360380526,0.0015855250886028726,0.0029845178138407013,0.00340421563141205,0.0,0.01263537906137184,0.0029845178138407013,0.05336509097324776,0.0,0.015492203014551544,0.0,0.017929076624397224,0.006994963626189144,0.028660663960937294,0.0,0.00842358604091456,0.001165827271031524
