,frontalpole-lh,frontalpole-rh,isthmuscingulate-lh,isthmuscingulate-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-rh
frontalpole-lh,0.5866261398176292,0.0,0.0,0.0,0.0,0.1641337386018237,0.24924012158054712,0.0
frontalpole-rh,0.0,0.5424657534246575,0.0,0.0,0.0,0.29863013698630136,0.1589041095890411,0.0
isthmuscingulate-lh,0.0,0.0,0.6956521739130435,0.24414715719063546,0.0,0.0,0.0,0.06020066889632107
isthmuscingulate-rh,0.0,0.0,0.3048780487804878,0.46747967479674796,0.056910569105691054,0.0,0.0,0.17073170731707318
pericalcarine-rh,0.0,0.0,0.0,0.096,0.904,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.11088295687885011,0.22792607802874743,0.0,0.0,0.0,0.4188911704312115,0.24229979466119098,0.0
rostralanteriorcingulate-rh,0.17012448132780084,0.12863070539419086,0.0,0.0,0.0,0.24896265560165975,0.45228215767634855,0.0
superiorparietal-rh,0.0,0.0,0.09803921568627451,0.21568627450980393,0.0,0.0,0.0,0.6862745098039216
