,cuneus-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh,temporalpole-lh
cuneus-lh,0.41350210970464135,0.22784810126582278,0.0,0.25316455696202533,0.0,0.0,0.0,0.10548523206751055
frontalpole-rh,0.11612903225806452,0.3419354838709677,0.0,0.25161290322580643,0.043010752688172046,0.034408602150537634,0.14623655913978495,0.06666666666666667
isthmuscingulate-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.096,0.1856,0.0,0.4064,0.0672,0.1152,0.0448,0.0848
pericalcarine-lh,0.0,0.05305039787798409,0.0,0.10610079575596817,0.5092838196286472,0.2519893899204244,0.07957559681697612,0.0
pericalcarine-rh,0.0,0.0330188679245283,0.0,0.1650943396226415,0.24764150943396226,0.5047169811320755,0.049528301886792456,0.0
rostralanteriorcingulate-lh,0.0,0.21604938271604937,0.0,0.09876543209876543,0.09259259259259259,0.06172839506172839,0.49691358024691357,0.033950617283950615
temporalpole-lh,0.06481481481481481,0.08333333333333333,0.0,0.15123456790123457,0.0,0.0,0.040123456790123455,0.6604938271604939
