,bankssts-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,pericalcarine-lh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.2471264367816092,0.09770114942528736,0.06896551724137931,0.15517241379310345,0.13218390804597702,0.040229885057471264,0.25862068965517243
inferiortemporal-lh,0.0,0.16521739130434782,0.19130434782608696,0.14782608695652175,0.16521739130434782,0.06956521739130435,0.10434782608695652,0.1565217391304348
isthmuscingulate-lh,0.0,0.11475409836065574,0.1557377049180328,0.2459016393442623,0.11475409836065574,0.06557377049180328,0.19672131147540983,0.10655737704918032
isthmuscingulate-rh,0.0,0.18181818181818182,0.11888111888111888,0.08391608391608392,0.23076923076923078,0.09090909090909091,0.04895104895104895,0.24475524475524477
lingual-lh,0.0,0.17687074829931973,0.05442176870748299,0.05442176870748299,0.09523809523809523,0.3469387755102041,0.09523809523809523,0.17687074829931973
parahippocampal-lh,0.0,0.07692307692307693,0.11965811965811966,0.20512820512820512,0.07692307692307693,0.1452991452991453,0.3076923076923077,0.06837606837606838
pericalcarine-lh,0.0,0.208955223880597,0.07960199004975124,0.05472636815920398,0.16417910447761194,0.10945273631840796,0.029850746268656716,0.35323383084577115
