,bankssts-rh,fusiform-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,pericalcarine-lh,pericalcarine-rh
bankssts-rh,0.5094339622641509,0.0,0.0,0.0,0.0,0.0,0.0,0.49056603773584906
fusiform-lh,0.0,0.33760683760683763,0.08974358974358974,0.02564102564102564,0.14102564102564102,0.3162393162393162,0.08974358974358974,0.0
isthmuscingulate-lh,0.0,0.07806691449814127,0.3308550185873606,0.10408921933085502,0.09293680297397769,0.10408921933085502,0.2527881040892193,0.03717472118959108
isthmuscingulate-rh,0.0,0.04195804195804196,0.1958041958041958,0.3986013986013986,0.11188811188811189,0.055944055944055944,0.1958041958041958,0.0
lingual-lh,0.0,0.16111111111111112,0.1388888888888889,0.1,0.2611111111111111,0.2,0.1388888888888889,0.0
parahippocampal-lh,0.0,0.28346456692913385,0.10236220472440945,0.03937007874015748,0.14173228346456693,0.35039370078740156,0.08267716535433071,0.0
pericalcarine-lh,0.0,0.08267716535433071,0.2755905511811024,0.11023622047244094,0.0984251968503937,0.09055118110236221,0.28346456692913385,0.05905511811023622
pericalcarine-rh,0.1568627450980392,0.0,0.0784313725490196,0.0,0.0,0.0,0.1111111111111111,0.6535947712418301
