,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.13380281690140844,0.09154929577464789,0.1267605633802817,0.13732394366197184,0.09154929577464789,0.14084507042253522,0.14084507042253522,0.13732394366197184
caudalmiddlefrontal-rh,0.11711711711711711,0.15765765765765766,0.1036036036036036,0.12612612612612611,0.12162162162162163,0.12162162162162163,0.12612612612612611,0.12612612612612611
postcentral-lh,0.11935483870967742,0.07419354838709677,0.20967741935483872,0.11935483870967742,0.07419354838709677,0.12258064516129032,0.16129032258064516,0.11935483870967742
postcentral-rh,0.13071895424836602,0.0915032679738562,0.12091503267973856,0.14052287581699346,0.0915032679738562,0.13725490196078433,0.1437908496732026,0.1437908496732026
precentral-rh,0.12149532710280374,0.1261682242990654,0.10747663551401869,0.1308411214953271,0.1261682242990654,0.1261682242990654,0.1308411214953271,0.1308411214953271
rostralmiddlefrontal-lh,0.11711711711711711,0.07807807807807808,0.11411411411411411,0.12612612612612611,0.07807807807807808,0.21921921921921922,0.14114114114114115,0.12612612612612611
superiorparietal-lh,0.11594202898550725,0.08115942028985507,0.15072463768115943,0.12753623188405797,0.08115942028985507,0.13623188405797101,0.17681159420289855,0.13043478260869565
superiorparietal-rh,0.12861736334405144,0.09003215434083602,0.1189710610932476,0.1414790996784566,0.09003215434083602,0.13504823151125403,0.14469453376205788,0.15112540192926044
