,caudalmiddlefrontal-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.12849162011173185,0.12290502793296089,0.12290502793296089,0.11731843575418995,0.11731843575418995,0.1340782122905028,0.1340782122905028,0.12290502793296089
precentral-rh,0.12921348314606743,0.12359550561797752,0.12359550561797752,0.11797752808988764,0.11797752808988764,0.1348314606741573,0.12921348314606743,0.12359550561797752
rostralmiddlefrontal-lh,0.12921348314606743,0.12359550561797752,0.12359550561797752,0.11797752808988764,0.11797752808988764,0.1348314606741573,0.12921348314606743,0.12359550561797752
rostralmiddlefrontal-rh,0.12716763005780346,0.12138728323699421,0.12138728323699421,0.12138728323699421,0.12138728323699421,0.12716763005780346,0.1329479768786127,0.12716763005780346
superiortemporal-lh,0.12994350282485875,0.12429378531073447,0.12429378531073447,0.11864406779661017,0.11864406779661017,0.12994350282485875,0.12994350282485875,0.12429378531073447
superiortemporal-rh,0.12849162011173185,0.12290502793296089,0.12290502793296089,0.11731843575418995,0.11731843575418995,0.1340782122905028,0.1340782122905028,0.12290502793296089
supramarginal-lh,0.12849162011173185,0.12290502793296089,0.12290502793296089,0.11731843575418995,0.11731843575418995,0.1340782122905028,0.1340782122905028,0.12290502793296089
supramarginal-rh,0.12921348314606743,0.12359550561797752,0.12359550561797752,0.11797752808988764,0.11797752808988764,0.12921348314606743,0.1348314606741573,0.12359550561797752
