,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.417910447761194,0.07462686567164178,0.07462686567164178,0.07462686567164178,0.07462686567164178,0.13432835820895522,0.07462686567164178,0.07462686567164178
caudalmiddlefrontal-rh,0.04878048780487805,0.14634146341463414,0.12195121951219512,0.15853658536585366,0.15853658536585366,0.04878048780487805,0.15853658536585366,0.15853658536585366
precentral-rh,0.05128205128205128,0.14102564102564102,0.19230769230769232,0.14102564102564102,0.14102564102564102,0.05128205128205128,0.14102564102564102,0.14102564102564102
rostralmiddlefrontal-lh,0.04819277108433735,0.14457831325301204,0.12048192771084337,0.1566265060240964,0.1566265060240964,0.04819277108433735,0.1686746987951807,0.1566265060240964
rostralmiddlefrontal-rh,0.04819277108433735,0.14457831325301204,0.12048192771084337,0.1566265060240964,0.1566265060240964,0.04819277108433735,0.1686746987951807,0.1566265060240964
superiorfrontal-lh,0.21568627450980393,0.09803921568627451,0.09803921568627451,0.09803921568627451,0.09803921568627451,0.19607843137254902,0.09803921568627451,0.09803921568627451
superiortemporal-lh,0.04819277108433735,0.14457831325301204,0.12048192771084337,0.1566265060240964,0.1566265060240964,0.04819277108433735,0.1686746987951807,0.1566265060240964
supramarginal-rh,0.04819277108433735,0.14457831325301204,0.12048192771084337,0.1566265060240964,0.1566265060240964,0.04819277108433735,0.1686746987951807,0.1566265060240964
