,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.10526315789473684,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.10526315789473684,0.13157894736842105,0.13157894736842105
caudalmiddlefrontal-rh,0.04878048780487805,0.14634146341463414,0.12195121951219512,0.15853658536585366,0.15853658536585366,0.04878048780487805,0.15853658536585366,0.15853658536585366
precentral-rh,0.0547945205479452,0.1506849315068493,0.136986301369863,0.1506849315068493,0.1506849315068493,0.0547945205479452,0.1506849315068493,0.1506849315068493
rostralmiddlefrontal-lh,0.04819277108433735,0.14457831325301204,0.12048192771084337,0.1566265060240964,0.1566265060240964,0.04819277108433735,0.1686746987951807,0.1566265060240964
rostralmiddlefrontal-rh,0.04819277108433735,0.14457831325301204,0.12048192771084337,0.1566265060240964,0.1566265060240964,0.04819277108433735,0.1686746987951807,0.1566265060240964
superiorfrontal-lh,0.10526315789473684,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.10526315789473684,0.13157894736842105,0.13157894736842105
superiortemporal-lh,0.04819277108433735,0.14457831325301204,0.12048192771084337,0.1566265060240964,0.1566265060240964,0.04819277108433735,0.1686746987951807,0.1566265060240964
supramarginal-rh,0.04819277108433735,0.14457831325301204,0.12048192771084337,0.1566265060240964,0.1566265060240964,0.04819277108433735,0.1686746987951807,0.1566265060240964
