,P7,O1,Oz,T8,Fp2,F1,PO7,PO3
P7,0.36470588235294116,0.0,0.0,0.0,0.0,0.27058823529411763,0.0,0.36470588235294116
O1,0.0,0.453125,0.484375,0.0,0.0,0.0,0.0625,0.0
Oz,0.0,0.453125,0.484375,0.0,0.0,0.0,0.0625,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.3382352941176471,0.0,0.0,0.0,0.0,0.3235294117647059,0.0,0.3382352941176471
PO7,0.0,0.35714285714285715,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0
PO3,0.3614457831325301,0.0,0.0,0.0,0.0,0.27710843373493976,0.0,0.3614457831325301
