,FT9,T7,TP9,P7,O1,P5,PO7,CPz
FT9,0.33766233766233766,0.0,0.3116883116883117,0.0,0.0,0.0,0.0,0.35064935064935066
T7,0.0,0.5510204081632653,0.0,0.4489795918367347,0.0,0.0,0.0,0.0
TP9,0.28205128205128205,0.0,0.358974358974359,0.0,0.0,0.0,0.0,0.358974358974359
P7,0.0,0.5227272727272727,0.0,0.4772727272727273,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.30337078651685395,0.0,0.3258426966292135,0.0,0.0,0.0,0.0,0.3707865168539326
