,P7,O1,Oz,T8,Fp2,F1,PO7,PO3
P7,0.19318181818181818,0.03409090909090909,0.19318181818181818,0.045454545454545456,0.18181818181818182,0.18181818181818182,0.17045454545454544,0.0
O1,0.14583333333333334,0.125,0.14583333333333334,0.14583333333333334,0.14583333333333334,0.14583333333333334,0.14583333333333334,0.0
Oz,0.16062176165803108,0.031088082901554404,0.19170984455958548,0.04145077720207254,0.19170984455958548,0.19689119170984457,0.18652849740932642,0.0
T8,0.15254237288135594,0.1016949152542373,0.15254237288135594,0.13559322033898305,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.0
Fp2,0.13615023474178403,0.028169014084507043,0.1643192488262911,0.03755868544600939,0.28169014084507044,0.1784037558685446,0.17370892018779344,0.0
F1,0.13942307692307693,0.028846153846153848,0.16826923076923078,0.038461538461538464,0.17307692307692307,0.22115384615384615,0.23076923076923078,0.0
PO7,0.12217194570135746,0.027149321266968326,0.1493212669683258,0.03619909502262444,0.15384615384615385,0.20361990950226244,0.3076923076923077,0.0
PO3,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666667
