,P7,O1,Oz,T8,Fp2,F1,PO7,PO3
P7,0.37735849056603776,0.0,0.0,0.0,0.0,0.25471698113207547,0.0,0.36792452830188677
O1,0.0,0.5666666666666667,0.3,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0
Oz,0.0,0.43478260869565216,0.391304347826087,0.08695652173913043,0.0,0.0,0.08695652173913043,0.0
T8,0.0,0.3,0.3,0.2,0.0,0.0,0.2,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.3375,0.0,0.0,0.0,0.0,0.325,0.0,0.3375
PO7,0.0,0.3,0.3,0.2,0.0,0.0,0.2,0.0
PO3,0.37962962962962965,0.0,0.0,0.0,0.0,0.25,0.0,0.37037037037037035
