,P7,O1,Oz,T8,Fp2,F1,PO7,PO3
P7,0.6341463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.36585365853658536
O1,0.0,0.5625,0.0,0.0,0.0,0.0,0.4375,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.4666666666666667,0.0
PO3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
