,CP5,P7,O1,P8,Fp2,P5,PO7,AF8
CP5,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
P7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.3322119428090833,0.0,0.0,0.0,0.0,0.33389402859545836,0.33389402859545836,0.0
PO7,0.3322119428090833,0.0,0.0,0.0,0.0,0.33389402859545836,0.33389402859545836,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
