,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-rh,medialorbitofrontal-rh,paracentral-lh,pericalcarine-lh,pericalcarine-rh,temporalpole-rh
frontalpole-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.30401234567901236,0.16049382716049382,0.0,0.12808641975308643,0.13734567901234568,0.2052469135802469,0.06481481481481481
lateraloccipital-rh,0.0,0.13189448441247004,0.29136690647482016,0.050359712230215826,0.08992805755395683,0.27218225419664266,0.1498800959232614,0.014388489208633094
medialorbitofrontal-rh,0.0,0.0,0.13496932515337423,0.5674846625766872,0.0705521472392638,0.147239263803681,0.07975460122699386,0.0
paracentral-lh,0.0,0.1843817787418655,0.15835140997830802,0.0455531453362256,0.23644251626898047,0.16268980477223427,0.21258134490238612,0.0
pericalcarine-lh,0.0,0.11242603550295859,0.2733727810650888,0.054437869822485205,0.09112426035502959,0.3337278106508876,0.1349112426035503,0.0
pericalcarine-rh,0.0,0.19911504424778761,0.17846607669616518,0.035398230088495575,0.14749262536873156,0.16224188790560473,0.2374631268436578,0.03982300884955752
temporalpole-rh,0.0,0.25,0.0625,0.0,0.0,0.0,0.15625,0.53125
