,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-rh,precuneus-rh,superiorparietal-rh
fusiform-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
inferiorparietal-rh,0.0967741935483871,0.16129032258064516,0.0967741935483871,0.11290322580645161,0.11290322580645161,0.14516129032258066,0.16129032258064516,0.11290322580645161
isthmuscingulate-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
lateraloccipital-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
lingual-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parahippocampal-rh,0.10526315789473684,0.14035087719298245,0.10526315789473684,0.12280701754385964,0.12280701754385964,0.14035087719298245,0.14035087719298245,0.12280701754385964
precuneus-rh,0.09375,0.171875,0.09375,0.109375,0.109375,0.140625,0.171875,0.109375
superiorparietal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
