,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,medialorbitofrontal-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3993933265925177,0.3023255813953488,0.08998988877654196,0.04701718907987867,0.07735085945399393,0.033367037411526794,0.0,0.05055611729019211
frontalpole-rh,0.2842054728756601,0.443110897743639,0.09841574651944311,0.0,0.12770043206913106,0.04464714354296687,0.0019203072491598655,0.0
insula-lh,0.05338186229905975,0.06157112526539278,0.32150439793751895,0.0,0.0,0.22626630269942372,0.1640885653624507,0.1731877464361541
isthmuscingulate-rh,0.05220883534136546,0.0,0.0,0.41881812966150317,0.23350545037292025,0.0889271371199082,0.03557085484796328,0.17096959265633965
medialorbitofrontal-lh,0.06960873521383075,0.12101910828025478,0.0,0.1869881710646042,0.402638762511374,0.03776160145586897,0.04686078252957234,0.135122838944495
paracentral-rh,0.019987507807620236,0.028419737663960026,0.23422860712054966,0.04840724547158026,0.025296689569019364,0.3663335415365397,0.13085571517801375,0.14647095565271706
rostralanteriorcingulate-lh,0.0,0.0008230452674897119,0.22098765432098766,0.02551440329218107,0.04156378600823045,0.17078189300411523,0.29300411522633746,0.24732510288065843
rostralanteriorcingulate-rh,0.030098280098280097,0.0,0.17475429975429976,0.09213759213759214,0.09060196560196561,0.1428132678132678,0.1858108108108108,0.28378378378378377
