,caudalanteriorcingulate-lh,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.48653395784543324,0.029859484777517563,0.07962529274004684,0.032201405152224825,0.10245901639344263,0.00117096018735363,0.148711943793911,0.11943793911007025
frontalpole-rh,0.031946955997588906,0.35443037974683544,0.10066305003013863,0.13321277878239904,0.06268836648583484,0.07836045810729356,0.11934900542495479,0.11934900542495479
insula-lh,0.03289473684210526,0.03970864661654135,0.2638627819548872,0.08458646616541353,0.13486842105263158,0.2074718045112782,0.13886278195488722,0.09774436090225563
insula-rh,0.021016431027894536,0.08444784103935804,0.13603362628964463,0.4371417653802063,0.0554069545280856,0.10928544134505158,0.07833397019487963,0.07833397019487963
isthmuscingulate-rh,0.05478180129990715,0.03280718043949242,0.1770349736923553,0.046115753636645,0.26957598266790467,0.14206128133704735,0.15629835964097802,0.12132466728567007
parahippocampal-lh,0.0011120378092855157,0.03669724770642202,0.24770642201834864,0.08062274117319988,0.12816235752015567,0.3241590214067278,0.10647762023908813,0.0750625521267723
rostralanteriorcingulate-lh,0.07600950118764846,0.058788598574821854,0.1736935866983373,0.06086698337292162,0.14875296912114014,0.11193586698337292,0.21941805225653208,0.15053444180522565
rostralanteriorcingulate-rh,0.0732232591529074,0.07106963388370424,0.14788226848528357,0.07358219669777459,0.13926776740847094,0.09619526202440776,0.1819813352476669,0.21679827709978464
