,frontalpole-rh,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,paracentral-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.2733361239012139,0.08832147341984094,0.06613645876935957,0.11218082879866052,0.12013394725826705,0.08078694014231896,0.12013394725826705,0.138970280452072
insula-lh,0.03801534892022131,0.19507406746385864,0.11761556309120114,0.17383544529716224,0.1310012493307157,0.13421381402819918,0.10976262716401927,0.10048188470462252
isthmuscingulate-rh,0.03554555680539932,0.14780652418447693,0.20427446569178853,0.14915635545556805,0.11631046119235096,0.13385826771653545,0.10911136107986502,0.10393700787401575
lateralorbitofrontal-lh,0.047285464098073555,0.16952714535901928,0.11611208406304728,0.18423817863397549,0.12889667250437828,0.1243432574430823,0.12101576182136603,0.1085814360770578
paracentral-lh,0.056978360135000995,0.1461187214611872,0.1034345840778241,0.14691284494738932,0.2009132420091324,0.09350804050029779,0.13202302958109985,0.12011117728806829
parahippocampal-lh,0.04270064833445115,0.16811983009166107,0.1339145987033311,0.15917728593784933,0.10529845741113347,0.21305611446456516,0.09009613234965348,0.08763693270735524
rostralanteriorcingulate-lh,0.06365047682412951,0.13528498558438679,0.10667553781326236,0.15236194278110446,0.1461521401641162,0.08848968729208251,0.17187846529163894,0.1355067642492792
rostralanteriorcingulate-rh,0.07650022904260192,0.1282638570774164,0.10581768208886853,0.14154832798900596,0.13765460375629868,0.08886852954649564,0.14040311497938618,0.1809436555199267
