,caudalanteriorcingulate-lh,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.18556701030927836,0.17525773195876287,0.07216494845360824,0.18900343642611683,0.0,0.0,0.18900343642611683,0.18900343642611683
frontalpole-rh,0.042776432606941084,0.15899919289749798,0.13478611783696529,0.1549636803874092,0.08393866020984665,0.10492332526230831,0.15980629539951574,0.15980629539951574
insula-lh,0.01108433734939759,0.08144578313253012,0.22843373493975905,0.07855421686746988,0.13349397590361445,0.18265060240963854,0.16819277108433736,0.116144578313253
insula-rh,0.04439063761097659,0.15334947538337368,0.129136400322841,0.16464891041162227,0.07828894269572235,0.09927360774818401,0.16545601291364004,0.16545601291364004
isthmuscingulate-rh,0.0,0.07470049330514447,0.1952078928823115,0.07047216349541931,0.1937984496124031,0.1952078928823115,0.14587737843551796,0.12473572938689217
parahippocampal-lh,0.0,0.0732519422863485,0.21254162042175362,0.06992230854605994,0.1537180910099889,0.23640399556048836,0.14095449500554938,0.11320754716981132
rostralanteriorcingulate-lh,0.027961362480935434,0.10066090493136756,0.1759023894255211,0.10421962379257753,0.10371123538383324,0.12760549059481444,0.21148957803762075,0.14844941535332995
rostralanteriorcingulate-rh,0.033152501506931886,0.11934900542495479,0.14466546112115733,0.12356841470765521,0.10488245931283906,0.12236286919831224,0.17661241711874623,0.17540687160940324
