,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.30709134615384615,0.11748798076923077,0.11598557692307693,0.0,0.10667067307692307,0.13161057692307693,0.05198317307692308,0.16917067307692307
frontalpole-rh,0.11380005762028234,0.2667819072313454,0.1065975223278594,0.0,0.23710746182656295,0.11610486891385768,0.025352924229328725,0.13425525785076348
fusiform-lh,0.12652388797364086,0.11993410214168039,0.31795716639209226,0.0,0.10642504118616145,0.2813838550247117,0.0,0.047775947281713346
insula-lh,0.0,0.0,0.0,0.6619273301737757,0.0,0.0,0.3380726698262243,0.0
medialorbitofrontal-rh,0.10445155659004947,0.2406168169915624,0.09572301425661914,0.0,0.3040442246144894,0.11812627291242363,0.016002327611288916,0.12103578702356707
parahippocampal-lh,0.13129496402877697,0.11900479616306954,0.25719424460431656,0.0,0.11930455635491606,0.30185851318944845,0.0,0.07134292565947242
rostralanteriorcingulate-lh,0.09286097691894793,0.04830917874396135,0.0,0.2286634460547504,0.029522275899087493,0.0,0.46108427267847557,0.13955984970477725
rostralanteriorcingulate-rh,0.19531519118153634,0.1619014812263176,0.0513262142611092,0.0,0.14330003444712366,0.0826730967964175,0.0895625215294523,0.2759214605580434
