,frontalpole-lh,frontalpole-rh,insula-lh,lateraloccipital-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.18406593406593408,0.18956043956043955,0.0,0.06318681318681318,0.16758241758241757,0.18956043956043955,0.18406593406593408,0.02197802197802198
frontalpole-rh,0.0843520782396088,0.2334963325183374,0.0,0.06968215158924206,0.1234718826405868,0.19682151589242053,0.2017114914425428,0.09046454767726161
insula-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
lateraloccipital-lh,0.06925207756232687,0.1634349030470914,0.0,0.3628808864265928,0.18005540166204986,0.12188365650969529,0.10249307479224377,0.0
lateralorbitofrontal-rh,0.119140625,0.197265625,0.0,0.123046875,0.228515625,0.19140625,0.140625,0.0
medialorbitofrontal-lh,0.08903225806451613,0.20258064516129032,0.0,0.05419354838709677,0.12387096774193548,0.24645161290322581,0.19225806451612903,0.09161290322580645
medialorbitofrontal-rh,0.08903225806451613,0.2129032258064516,0.0,0.04516129032258064,0.09290322580645162,0.19483870967741934,0.2696774193548387,0.09548387096774194
rostralanteriorcingulate-rh,0.026490066225165563,0.24503311258278146,0.0,0.0,0.0,0.24172185430463577,0.24503311258278146,0.24172185430463577
