,caudalmiddlefrontal-lh,inferiorparietal-rh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.13291139240506328,0.12658227848101267,0.11392405063291139,0.12658227848101267,0.11392405063291139,0.12025316455696203,0.13291139240506328,0.13291139240506328
inferiorparietal-rh,0.13291139240506328,0.12658227848101267,0.11392405063291139,0.12658227848101267,0.11392405063291139,0.12025316455696203,0.13291139240506328,0.13291139240506328
parstriangularis-rh,0.12666666666666668,0.12666666666666668,0.12,0.12666666666666668,0.12,0.12666666666666668,0.12666666666666668,0.12666666666666668
precentral-lh,0.13291139240506328,0.12658227848101267,0.11392405063291139,0.12658227848101267,0.11392405063291139,0.12025316455696203,0.13291139240506328,0.13291139240506328
rostralmiddlefrontal-lh,0.12666666666666668,0.12666666666666668,0.12,0.12666666666666668,0.12,0.12666666666666668,0.12666666666666668,0.12666666666666668
rostralmiddlefrontal-rh,0.12903225806451613,0.12903225806451613,0.11612903225806452,0.12903225806451613,0.11612903225806452,0.12258064516129032,0.12903225806451613,0.12903225806451613
superiortemporal-lh,0.13291139240506328,0.12658227848101267,0.11392405063291139,0.12658227848101267,0.11392405063291139,0.12025316455696203,0.13291139240506328,0.13291139240506328
superiortemporal-rh,0.13291139240506328,0.12658227848101267,0.11392405063291139,0.12658227848101267,0.11392405063291139,0.12025316455696203,0.13291139240506328,0.13291139240506328
