,entorhinal-lh,frontalpole-lh,frontalpole-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7876106194690266,0.0,0.0,0.0,0.08849557522123894,0.0,0.12389380530973451,0.0
frontalpole-lh,0.0,0.8256880733944955,0.1743119266055046,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.21495327102803738,0.719626168224299,0.0,0.0,0.0,0.0,0.06542056074766354
posteriorcingulate-lh,0.0,0.0,0.0,0.7457627118644068,0.1864406779661017,0.06779661016949153,0.0,0.0
posteriorcingulate-rh,0.05737704918032787,0.0,0.0,0.26229508196721313,0.6721311475409836,0.00819672131147541,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.13953488372093023,0.0,0.8604651162790697,0.0,0.0
temporalpole-lh,0.1926605504587156,0.0,0.0,0.0,0.01834862385321101,0.0,0.7889908256880734,0.0
temporalpole-rh,0.0,0.0,0.020689655172413793,0.0,0.0,0.0,0.0,0.9793103448275862
