,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.06144641064257028,-0.02769360048891217,0.0,-0.012677176095687095,-0.019745067225423435,-0.008247364457831322,-0.02140625,-0.02859375,-0.008675953815261046,-0.0032291666666666666,6.337851405622402e-05,0.022583758948838833,-0.005,0.01992150667888947,-0.013177083333333334,0.006481278374367034,-0.011510416666666667,-0.012323014885629473,0.0034874552558058335,-0.01415149729352191,0.0,-0.007239583333333333,-0.0069833409725859955,0.00018200519469181026,-0.008854166666666666,-0.00755200148419766,-0.004427083333333333,0.0534230672690763,-0.0064407903352540555,0.0,0.0,0.0,0.0,0.002881089575694081,-0.0346875,0.0,0.0,0.02245945739479658,-0.009375,0.00773313362144229,-0.008709484677841802,0.0,-0.00017824013445084594,-0.0007291666666666667,-0.0036458333333333334,-0.006458333333333333,0.0,0.00392875851231011,0.02382933909551248,0.0,0.013658356251091321,0.0,-0.008073462327571158,-0.010677083333333334,0.0029486969617600854,0.0,0.0,-0.0014843886415226125,0.0,0.0,0.03672259690937664,0.03019551030207787
F3,-0.010946714773934378,0.03028186685124057,0.0031723291035611954,0.008196516663998626,-0.015144998429597177,-0.006000417934860489,0.026102151084710902,-0.008343958292115067,-0.016067308493204258,0.018528235674978438,-0.010251153254741158,0.012794009936023655,-0.005528300505235411,-0.0028190671450538185,-0.014974006004246906,-0.0002928900929926045,0.0015894952324584325,-0.012130601286995998,-0.02570110566010105,-0.0065733474631123195,0.010335652885796152,-0.0068768327922769336,-0.01143498731613856,-0.022499613431234716,-0.022918649776671303,0.01726021669251135,-0.011898660027824559,0.019389964066413877,0.00391520202387894,0.0,0.0,0.0,0.0,-0.0007770189537235749,-0.024822435381123234,-0.013729223109028337,0.044850526394411755,-0.025249601734513592,-0.0080910888189207,-0.011093212272094897,0.03660779981423719,0.033161148506816514,0.006105006553310928,0.0,0.001383202837089537,-0.002013619389324156,-0.0020502306509482316,0.0,-0.013338248403948311,0.0,-0.02053891777110639,0.011051985264019648,-0.005503962933038318,0.042252018497394093,0.007347901188617653,0.042468276708964386,-0.014498059603133924,0.010331981269300898,0.0,0.0,-0.02507331169107732,-0.009943943857417073
F7,0.0,0.002170481452249408,-0.16527859283008425,-0.006152849740932643,0.01847673880475959,0.0,0.0027624309392265192,-0.0580832116718671,0.0,-0.01223221697862439,0.006248355695869508,0.0040778742436201,-0.04161269430051814,0.005727205003319279,0.013285977374375164,0.004729504302794601,0.003946329913180742,0.0,-0.012316178725805727,-0.0025906735751295338,0.03914802724398951,0.022230991844251514,0.0,0.003910504530441267,0.03261272769778338,0.0,0.03278951169108756,-0.006906929319118367,0.0,0.004538279400157853,-0.0328746235991892,-0.005343264248704663,-0.007448186528497409,0.0054023058426130015,0.006116513175561923,0.06697553173217302,-0.011505826459630886,0.004431655222991496,0.03872826110663542,0.03933175480136806,0.0016443041304919758,-0.01034258778368932,0.009648188777700987,-0.043000640341442735,-0.01133419689119171,-0.019268134715025906,-0.0051813471502590676,-0.00451881186161809,0.0022362536174690873,0.044178575518032476,0.0032228360957642726,-0.0015054754475574313,0.0,0.010640990644676274,0.0,0.039529071297027096,0.00833555697777924,0.003782921865394027,0.0,-0.039345854922279794,0.003617469087082347,0.012365167061299658
FT9,-0.014685378899749055,-0.004249306698443846,-0.0022550456646747096,-0.0006885293735226228,0.004888940137248728,-0.008336027785919735,0.050554249244205575,0.004876659341871321,0.028811228854828046,0.01713134027544508,0.0002519314746388982,-0.006041043497573554,-0.010373210057503664,0.0051014726993468505,-0.005073852745518097,-0.027342428684180856,0.023810170831639554,0.011628805394293446,0.008740744853627122,0.005994192783982652,-0.012722203333384717,0.0,-0.019674080378629513,0.015441305884294342,0.015283842794759825,0.03983517903808932,0.005512543208610321,-0.008337145082646436,-0.012316984429011947,-0.011275228323373548,-0.006877889277257864,-0.0071597699853422035,0.0,-0.021147501234044765,-0.053933162855315034,0.0,0.018337566246700708,-0.0027078064916303303,0.0,0.0,0.0194334070888046,0.006120939682149155,0.0378736983540477,-0.007441650693426542,0.0,0.0,-0.0009020182658698838,0.0010993442301452491,0.01841923306252964,-0.010316833915886796,-0.002876934916480934,-0.013192017138347051,0.024100308173161902,-0.028779972952329345,-0.0085585876127092,-0.01816482081041281,-0.01076784304882174,0.00993109195530071,-0.008851054233848235,-0.009753072499718119,-0.008422296349284073,-0.009954498374863506
FC5,-0.014105381615939501,-0.031234020618728698,0.018082439980989948,0.004559872571227627,0.020701162838755074,-0.013931456901444199,-0.012237635267630184,0.010341254398549656,-0.006669614522881357,-0.015505846466700559,0.005645130961660916,0.0032036375419730364,-0.006717989686977994,0.023936211297104094,-0.0010596098852739856,0.006176109134643992,0.025917317150703008,0.006826391037404837,0.0006424019016761269,-0.00475067169629767,0.0,-0.013327039000653643,-0.019707369357763613,-0.011407822384672882,0.030638577876611187,0.01098636852644061,0.036163081080081885,0.005123429543483601,-0.010286487963214925,0.011132708959180067,0.0,0.0,0.0,-0.00016294960983577814,0.004364855378258814,0.01476956046958184,-0.003122957368000581,-0.027619594171131537,0.026399481668758183,0.002502980529129067,-0.008969424068559809,-0.004575495678698526,-0.0020449672304679103,0.01684632149378571,-0.0011620306485583558,-0.0010530902752560098,-0.001234657564093253,-0.008315781828745733,0.015617306558047911,0.0,-0.018097825661718067,0.0,0.007372791253770335,-0.011475052654513762,-0.00436083837444852,0.0,-0.002259789236152096,-0.017580909141050663,0.0,0.0,-0.027242836431972645,-0.007730246840435063
FC1,0.005532267294126411,-0.010048661270394242,0.0,-0.005215457353701021,-0.0036555022631418466,0.136260583793068,-0.01700747149036571,-0.015041289815178922,-0.003391375711925774,-0.007813449736198205,-0.00464808646719269,0.04099027229762278,-0.00039323633503735744,0.012777227396927356,-0.011373110551575714,0.004608310220661892,-0.008995281163979551,0.0016163079695641486,-0.023790798269760126,0.014482581226010545,0.0,-0.014844671647660243,0.015808750180981282,-0.02164936329621344,-0.011131295009744475,0.02200924818828211,-0.013183626588217834,0.00349332871412332,0.016254209620793644,0.01092469761997659,0.0,0.0,0.0,-0.009830908375933936,-0.015827762485253638,-0.016712544239087693,-0.0019170271333071175,-0.02302273697705743,-0.015041289815178922,-0.012681871804954777,-0.003947648629295969,0.006440363733125652,-0.0026543452615021626,0.0,-0.002162799842705466,0.0,0.0,0.0,-0.0051517910664621545,0.0,-0.015926071569012976,0.0,0.0040986411022646135,-0.005652772316162014,0.03673341481390675,0.0,-0.014500589854502557,-0.007222476486753244,0.0,0.0,-0.006975527494911683,-0.0006193638490661867
C3,-0.0256394338217035,0.005089929892716373,0.0032138839787883657,0.04885103647758316,-0.02104544325800844,-0.02148000993295257,-0.030390148116795274,0.030557685885418854,-0.007165087770676648,0.008734320294464238,-0.0014092366482853311,-0.0031661286317357833,-0.009560466848770797,-0.004221504842314378,-0.009004721105381357,-0.0029798857710454435,0.014864213401896191,0.002820388697998298,-0.009560466848770797,-0.0035092448645593715,0.014568852516125188,-0.013646107878361315,-0.015340320345302184,0.01636335420469121,-0.024025329029053886,0.05145665081445861,-0.013693144949878533,-0.02166625279364291,-0.04347839532935747,0.019122609673790775,0.0,0.0,0.0,-0.0036006953066799107,-0.00322820958529923,-0.02340451949341942,0.06053801790509274,-0.01825180034765334,0.0,-0.015859533796879103,0.026194600954245008,0.02753756670834394,-0.008357275518643813,0.0,0.001852522390144844,-0.011484976409237646,0.0,0.015587337297123574,-0.007621033118846947,0.005302908565000803,-0.033213310156444006,0.010123734533183352,0.011355567100282958,0.05523570790303807,-0.04966476285075739,0.06459906797364615,-0.006869018585419382,-0.00039301643043315737,0.0,0.0,-0.019307176558231935,-0.011733300223491432
T7,-0.03172866520787746,-0.01805856289224595,-0.01643836292640719,0.0006920513898391392,0.010774269216266712,-0.01762063802833122,0.02994033820802639,0.00785646142543392,0.02692552981669272,0.04993699548585703,0.0029349838336002586,-0.017391119486756354,0.0018036037686586705,0.051842820564597075,0.0028963744383195453,-0.010940919037199124,0.02445253749240199,0.023422406162470537,-0.006125773261408285,-0.011335802866593456,-0.014511113670390418,-0.0048370378901301395,-0.0376022112173212,0.01742669187874859,0.022744970924409486,0.009845074663303685,0.023024219247928617,-0.008984198921476639,-0.018081308303581713,-0.0014011411938979236,-0.010077162271104457,-0.00581596222503743,0.0,-0.001398030788717277,-0.04656416936547074,0.003505417463352454,0.0033696423133134806,-0.010399919566206561,0.012667304015296367,0.0028680688336520078,0.010990997478131192,-0.0004030864908441783,0.020312221187500215,0.018437500160566642,-0.0013820108257514684,-0.0007953645530665212,0.02865207077381082,-0.006103881147068986,0.011133342097519257,-0.007082805481976276,-0.009155821720603478,0.02022372603125438,0.014667881761589629,-0.016478605513788654,-0.012898767707013705,-0.017140332746925616,-0.01710238396867442,-0.024185189450650697,-0.007428308188414143,-0.010825751468386503,-0.023206265115743408,-0.009846827133479213
TP9,-0.009411482579528861,-0.028306114764123473,0.0,0.02630428923602062,-0.008773944885365391,-0.014992700815941416,0.0010275907640315968,0.025798425103618707,0.0389387839834906,-0.012839204251516719,-0.003796351900372214,-0.006010899329262546,-0.021445703804731223,-0.003082405365956078,0.014296719549778805,0.0486289010996106,0.007974956162028798,0.009628357096328588,0.00033426618423876547,-0.003007143169886907,0.0,-0.015708037435921553,-0.023129351448523842,-0.002060808904902234,-0.011426235197749726,0.045160404760457386,0.010229636137341723,-0.027984930907984484,-0.03669558456255648,0.02138034508627157,0.0,0.0,0.0,-0.005549546159996237,-0.016742698584395428,-0.011381272633212623,-0.0032932502984185587,-0.0260546489206603,-0.009688190753891737,0.009227306826706676,0.0012434562339498495,0.00015853326074311263,0.006391535804282162,-0.004044584489488783,0.0030521410157835042,-0.004561915063725721,-0.0012227813572873066,0.01005251312828207,0.011548770887402754,0.007801950487621906,0.023062655566539428,0.002250562640660165,0.02466216422421459,-0.008183229083384282,-0.008416520016755823,0.004576144036009002,-0.0018736271802513014,-0.008075165807395035,0.0,7.501875468867217e-05,-0.01544879000637146,-0.000598308350543874
CP5,-0.0034135518006485747,0.0013269861529171846,0.012714171840368979,0.014624449808320318,-0.024179325254594073,-0.014344308825674447,0.007118690944162433,0.04343359755200078,-0.015304090572907778,0.04187986926204848,-0.01348352961256187,0.008996031344157067,-0.001969521161916874,0.04183537628245178,-0.01153902565431438,0.003123668891097544,-0.022131194174204928,-0.01228878648233487,-0.02986857825567503,-0.010001449091432435,0.022869544992479535,-0.024210861309849244,0.0,-0.019462172772330498,-0.022984582124367072,0.01104120591936604,-0.009273482391761961,-0.018603857313534734,-0.01217500142231325,-0.006087500711156625,0.0,-0.0037549069807134325,-0.007908061671502532,-0.020056834207695506,-0.013166622145414478,-0.00992757685134315,0.03928093561207505,-0.020314082469902555,-0.007375220274781954,0.007500564785385069,-0.007032463582015563,0.008890925969425326,0.0028838930898323345,0.03437210708290511,0.0,-0.0044781360020009235,0.023439265964063708,0.0,-0.027820447175285885,0.019948885418145677,-0.014848950332821301,0.0509725969047281,-0.0064857484212322925,0.02766174504680976,-0.023553507424475168,0.0479909129632259,0.007337581378915794,0.007727945075177666,0.0,-0.004892757580929624,-0.02173294646412926,-0.022301871764237355
