,parstriangularis-rh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parstriangularis-rh,0.34782608695652173,0.0,0.0,0.0,0.0,0.15942028985507245,0.34782608695652173,0.14492753623188406
postcentral-rh,0.0,0.30158730158730157,0.16666666666666666,0.1984126984126984,0.0873015873015873,0.07142857142857142,0.0,0.1746031746031746
superiorfrontal-rh,0.0,0.2441860465116279,0.23255813953488372,0.2441860465116279,0.06976744186046512,0.03488372093023256,0.0,0.1744186046511628
superiorparietal-lh,0.0,0.25742574257425743,0.2079207920792079,0.2376237623762376,0.06930693069306931,0.039603960396039604,0.0,0.18811881188118812
superiorparietal-rh,0.0,0.28205128205128205,0.1282051282051282,0.1282051282051282,0.2564102564102564,0.20512820512820512,0.0,0.0
superiortemporal-lh,0.14130434782608695,0.06521739130434782,0.010869565217391304,0.0,0.05434782608695652,0.391304347826087,0.18478260869565216,0.15217391304347827
superiortemporal-rh,0.30120481927710846,0.0,0.0,0.0,0.0,0.1927710843373494,0.3373493975903614,0.1686746987951807
supramarginal-rh,0.09375,0.171875,0.1171875,0.1328125,0.0,0.109375,0.109375,0.265625
