,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-rh,precentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.15771812080536912,0.087248322147651,0.12080536912751678,0.14429530201342283,0.1476510067114094,0.1342281879194631,0.12751677852348994,0.08053691275167785
caudalmiddlefrontal-rh,0.12871287128712872,0.14356435643564355,0.12871287128712872,0.13861386138613863,0.1188118811881188,0.08415841584158416,0.13861386138613863,0.1188118811881188
postcentral-rh,0.14007782101167315,0.10116731517509728,0.13618677042801555,0.14396887159533073,0.13229571984435798,0.10894941634241245,0.14396887159533073,0.0933852140077821
precentral-rh,0.14685314685314685,0.0979020979020979,0.1258741258741259,0.15034965034965034,0.13986013986013987,0.11888111888111888,0.13636363636363635,0.08391608391608392
superiorfrontal-rh,0.1597222222222222,0.08333333333333333,0.12152777777777778,0.1423611111111111,0.1527777777777778,0.13541666666666666,0.125,0.0798611111111111
superiorparietal-lh,0.16260162601626016,0.06910569105691057,0.11382113821138211,0.13821138211382114,0.15853658536585366,0.17073170731707318,0.11788617886178862,0.06910569105691057
superiorparietal-rh,0.14022140221402213,0.1070110701107011,0.13284132841328414,0.14760147601476015,0.13284132841328414,0.1070110701107011,0.14391143911439114,0.08856088560885608
superiortemporal-lh,0.12994350282485875,0.13559322033898305,0.12994350282485875,0.13559322033898305,0.11864406779661017,0.0847457627118644,0.13559322033898305,0.12994350282485875
