,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.1293634496919918,0.12320328542094455,0.12422997946611909,0.12114989733059549,0.12320328542094455,0.12525667351129363,0.12422997946611909,0.1293634496919918
inferiorparietal-rh,0.12513144058885384,0.12513144058885384,0.12513144058885384,0.12407991587802314,0.12513144058885384,0.12513144058885384,0.12513144058885384,0.12513144058885384
parsopercularis-lh,0.12526096033402923,0.12526096033402923,0.12526096033402923,0.12317327766179541,0.12526096033402923,0.12526096033402923,0.12526096033402923,0.12526096033402923
parstriangularis-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiorfrontal-rh,0.12513144058885384,0.12513144058885384,0.12513144058885384,0.12407991587802314,0.12513144058885384,0.12513144058885384,0.12513144058885384,0.12513144058885384
superiorparietal-lh,0.1256490134994808,0.12461059190031153,0.1256490134994808,0.122533748701973,0.12461059190031153,0.1256490134994808,0.1256490134994808,0.1256490134994808
superiortemporal-lh,0.12526096033402923,0.12526096033402923,0.12526096033402923,0.12317327766179541,0.12526096033402923,0.12526096033402923,0.12526096033402923,0.12526096033402923
superiortemporal-rh,0.1286008230452675,0.12345679012345678,0.12448559670781893,0.12139917695473251,0.12345679012345678,0.12551440329218108,0.12448559670781893,0.1286008230452675
