,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.13507109004739337,0.12085308056872038,0.12322274881516587,0.11611374407582939,0.12085308056872038,0.12559241706161137,0.12322274881516587,0.13507109004739337
inferiorparietal-rh,0.12531328320802004,0.12531328320802004,0.12531328320802004,0.12280701754385964,0.12531328320802004,0.12531328320802004,0.12531328320802004,0.12531328320802004
parsopercularis-lh,0.12561576354679804,0.12561576354679804,0.12561576354679804,0.1206896551724138,0.12561576354679804,0.12561576354679804,0.12561576354679804,0.12561576354679804
parstriangularis-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiorfrontal-rh,0.12531328320802004,0.12531328320802004,0.12531328320802004,0.12280701754385964,0.12531328320802004,0.12531328320802004,0.12531328320802004,0.12531328320802004
superiorparietal-lh,0.12652068126520682,0.12408759124087591,0.12652068126520682,0.1192214111922141,0.12408759124087591,0.12652068126520682,0.12652068126520682,0.12652068126520682
superiortemporal-lh,0.12561576354679804,0.12561576354679804,0.12561576354679804,0.1206896551724138,0.12561576354679804,0.12561576354679804,0.12561576354679804,0.12561576354679804
superiortemporal-rh,0.13333333333333333,0.12142857142857143,0.12380952380952381,0.11666666666666667,0.12142857142857143,0.1261904761904762,0.12380952380952381,0.13333333333333333
