,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.12830188679245283,0.12264150943396226,0.12641509433962264,0.12075471698113208,0.12264150943396226,0.12641509433962264,0.12452830188679245,0.12830188679245283
inferiorparietal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parsopercularis-lh,0.12595419847328243,0.12404580152671756,0.12595419847328243,0.12213740458015267,0.12404580152671756,0.12595419847328243,0.12595419847328243,0.12595419847328243
parstriangularis-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiorfrontal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiorparietal-lh,0.12595419847328243,0.12404580152671756,0.12595419847328243,0.12213740458015267,0.12404580152671756,0.12595419847328243,0.12595419847328243,0.12595419847328243
superiortemporal-lh,0.1252408477842004,0.1252408477842004,0.1252408477842004,0.1233140655105973,0.1252408477842004,0.1252408477842004,0.1252408477842004,0.1252408477842004
superiortemporal-rh,0.12830188679245283,0.12264150943396226,0.12641509433962264,0.12075471698113208,0.12264150943396226,0.12641509433962264,0.12452830188679245,0.12830188679245283
