,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.03676880222841226,0.006128133704735376,0.0,0.03565459610027855,0.0,0.02562674094707521,0.033983286908077996,0.0,0.03565459610027855,0.01615598885793872,0.003342618384401114,0.004456824512534819,0.0038997214484679664,0.0350974930362117,0.02618384401114206,0.0005571030640668524,0.012256267409470752,0.020612813370473538,0.03676880222841226,0.0,0.0,0.003342618384401114,0.030083565459610027,0.008913649025069638,0.0022284122562674096,0.03119777158774373,0.006128133704735376,0.03732590529247911,0.033426183844011144,0.0,0.0,0.0,0.0,0.006685236768802228,0.0350974930362117,0.029526462395543174,0.004456824512534819,0.0,0.005013927576601671,0.03119777158774373,0.013927576601671309,0.0022284122562674096,0.03231197771587744,0.0,0.02116991643454039,0.015041782729805013,0.007799442896935933,0.03732590529247911,0.028969359331476322,0.021727019498607242,0.036211699164345405,0.02841225626740947,0.01615598885793872,0.03565459610027855,0.014484679665738161,0.03119777158774373,0.02618384401114206,0.0005571030640668524,0.0,0.02618384401114206,0.006685236768802228
F3,0.01813110181311018,0.03207810320781032,0.015341701534170154,0.01813110181311018,0.008368200836820083,0.002789400278940028,0.015341701534170154,0.012552301255230125,0.01813110181311018,0.002789400278940028,0.02510460251046025,0.02789400278940028,0.026499302649930265,0.01394700139470014,0.00697350069735007,0.01813110181311018,0.0,0.026499302649930265,0.01813110181311018,0.00697350069735007,0.009762900976290097,0.02510460251046025,0.022315202231520222,0.02789400278940028,0.022315202231520222,0.022315202231520222,0.030683403068340307,0.016736401673640166,0.019525801952580194,0.01394700139470014,0.012552301255230125,0.011157601115760111,0.009762900976290097,0.03347280334728033,0.019525801952580194,0.023709902370990237,0.02789400278940028,0.0,0.029288702928870293,0.02092050209205021,0.0,0.022315202231520222,0.011157601115760111,0.012552301255230125,0.022315202231520222,0.0,0.03207810320781032,0.01813110181311018,0.0041841004184100415,0.001394700139470014,0.01394700139470014,0.023709902370990237,0.001394700139470014,0.015341701534170154,0.008368200836820083,0.015341701534170154,0.022315202231520222,0.0041841004184100415,0.011157601115760111,0.01394700139470014,0.03347280334728033
F7,0.0010235414534288639,0.01330603889457523,0.07062436028659161,0.0010235414534288639,0.032753326509723645,0.0,0.0,0.044012282497441144,0.0010235414534288639,0.0,0.04094165813715456,0.037871033776867964,0.03991811668372569,0.0,0.0,0.032753326509723645,0.0,0.007164790174002047,0.0010235414534288639,0.028659160696008188,0.03991811668372569,0.04503582395087001,0.0040941658137154556,0.008188331627430911,0.017400204708290685,0.0040941658137154556,0.011258955987717503,0.0,0.0020470829068577278,0.015353121801432957,0.06857727737973388,0.06653019447287616,0.06038894575230297,0.027635619242579325,0.0020470829068577278,0.00511770726714432,0.038894575230296824,0.0,0.012282497441146366,0.0030706243602865915,0.0,0.04094165813715456,0.0,0.044012282497441144,0.0040941658137154556,0.0,0.011258955987717503,0.0010235414534288639,0.0,0.0,0.0,0.00511770726714432,0.0,0.0,0.0,0.0,0.0040941658137154556,0.02661207778915046,0.06550665301944729,0.0,0.01330603889457523
FT9,0.03709949409780776,0.006183249016301293,0.0,0.035975267003934795,0.0,0.025295109612141653,0.034288926363125354,0.0,0.035975267003934795,0.015739179314221474,0.003372681281618887,0.004496908375491849,0.0039347948285553686,0.03485103991006183,0.025857223159078135,0.0005621135469364812,0.012366498032602586,0.020798201236649803,0.03709949409780776,0.0,0.0,0.003372681281618887,0.03035413153456998,0.008993816750983699,0.0022484541877459247,0.03147835862844295,0.006183249016301293,0.03709949409780776,0.03372681281618887,0.0,0.0,0.0,0.0,0.006745362563237774,0.03541315345699832,0.029792017987633503,0.004496908375491849,0.0,0.00505902192242833,0.03147835862844295,0.013490725126475547,0.0022484541877459247,0.03204047217537943,0.0,0.021360314783586284,0.01461495222034851,0.007869589657110737,0.03709949409780776,0.028105677346824058,0.021360314783586284,0.03541315345699832,0.02866779089376054,0.015739179314221474,0.035975267003934795,0.01461495222034851,0.03147835862844295,0.026419336706014616,0.0,0.0,0.026419336706014616,0.006745362563237774
FC5,0.0,0.0136986301369863,0.05650684931506849,0.0,0.053082191780821915,0.0,0.0,0.05650684931506849,0.0,0.0,0.0410958904109589,0.03424657534246575,0.03767123287671233,0.0,0.0,0.0410958904109589,0.0,0.003424657534246575,0.0,0.046232876712328765,0.05650684931506849,0.046232876712328765,0.0,0.005136986301369863,0.02054794520547945,0.0,0.010273972602739725,0.0,0.0,0.02054794520547945,0.05650684931506849,0.05650684931506849,0.05650684931506849,0.017123287671232876,0.0,0.0,0.03595890410958904,0.0,0.011986301369863013,0.0,0.0,0.04280821917808219,0.0,0.05650684931506849,0.0,0.0,0.010273972602739725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04280821917808219,0.05650684931506849,0.0,0.0136986301369863
FC1,0.036303630363036306,0.0,0.0,0.034653465346534656,0.0,0.037953795379537955,0.034653465346534656,0.0,0.034653465346534656,0.0231023102310231,0.0,0.0,0.0,0.03712871287128713,0.03382838283828383,0.0,0.018151815181518153,0.012376237623762377,0.036303630363036306,0.0,0.0,0.0,0.026402640264026403,0.004125412541254125,0.0,0.028052805280528052,0.0,0.036303630363036306,0.03135313531353135,0.0,0.0016501650165016502,0.0016501650165016502,0.0024752475247524753,0.0008250825082508251,0.03382838283828383,0.02557755775577558,0.0,0.0,0.0,0.028877887788778877,0.02145214521452145,0.0,0.036303630363036306,0.0,0.018976897689768978,0.02392739273927393,0.0024752475247524753,0.036303630363036306,0.038778877887788776,0.03382838283828383,0.03712871287128713,0.02392739273927393,0.024752475247524754,0.036303630363036306,0.017326732673267328,0.03217821782178218,0.022277227722772276,0.0033003300330033004,0.0016501650165016502,0.028052805280528052,0.0008250825082508251
C3,0.03590664272890485,0.005385996409335727,0.0,0.0353081986834231,0.0,0.02752842609216038,0.0353081986834231,0.0,0.0353081986834231,0.017354877318970677,0.0023937761819269898,0.003590664272890485,0.002992220227408737,0.036505086774386596,0.028126870137642132,0.0,0.013165769000598444,0.019150209455415918,0.03590664272890485,0.0,0.0,0.0023937761819269898,0.029323758228605626,0.008378216636744464,0.0011968880909634949,0.03052064631956912,0.005385996409335727,0.03590664272890485,0.03291442250149611,0.0,0.0,0.0,0.0,0.005984440454817474,0.034709754637941355,0.02872531418312388,0.003590664272890485,0.0,0.004189108318372232,0.031119090365050867,0.014961101137043686,0.0011968880909634949,0.034709754637941355,0.0,0.02154398563734291,0.01615798922800718,0.00718132854578097,0.03590664272890485,0.029922202274087373,0.02333931777378815,0.036505086774386596,0.02752842609216038,0.017354877318970677,0.03590664272890485,0.015559545182525433,0.03291442250149611,0.026331538001196888,0.0005984440454817474,0.0,0.028126870137642132,0.005984440454817474
T7,0.0,0.014138817480719794,0.056555269922879174,0.0,0.03984575835475578,0.0,0.0,0.05398457583547558,0.0,0.0,0.04498714652956298,0.03984575835475578,0.042416452442159386,0.0,0.0,0.038560411311053984,0.0,0.006426735218508998,0.0,0.03470437017994859,0.04884318766066838,0.04884318766066838,0.002570694087403599,0.007712082262210797,0.019280205655526992,0.002570694087403599,0.011568123393316195,0.0,0.0,0.019280205655526992,0.055269922879177376,0.05398457583547558,0.05141388174807198,0.02699228791773779,0.0,0.0038560411311053984,0.04113110539845758,0.0,0.012853470437017995,0.0012853470437017994,0.0,0.04627249357326478,0.0,0.05398457583547558,0.002570694087403599,0.0,0.011568123393316195,0.0,0.0,0.0,0.0,0.0038560411311053984,0.0,0.0,0.0,0.0,0.002570694087403599,0.032133676092544985,0.05398457583547558,0.0,0.014138817480719794
TP9,0.03709949409780776,0.006183249016301293,0.0,0.035975267003934795,0.0,0.025295109612141653,0.034288926363125354,0.0,0.035975267003934795,0.015739179314221474,0.003372681281618887,0.004496908375491849,0.0039347948285553686,0.03485103991006183,0.025857223159078135,0.0005621135469364812,0.012366498032602586,0.020798201236649803,0.03709949409780776,0.0,0.0,0.003372681281618887,0.03035413153456998,0.008993816750983699,0.0022484541877459247,0.03147835862844295,0.006183249016301293,0.03709949409780776,0.03372681281618887,0.0,0.0,0.0,0.0,0.006745362563237774,0.03541315345699832,0.029792017987633503,0.004496908375491849,0.0,0.00505902192242833,0.03147835862844295,0.013490725126475547,0.0022484541877459247,0.03204047217537943,0.0,0.021360314783586284,0.01461495222034851,0.007869589657110737,0.03709949409780776,0.028105677346824058,0.021360314783586284,0.03541315345699832,0.02866779089376054,0.015739179314221474,0.035975267003934795,0.01461495222034851,0.03147835862844295,0.026419336706014616,0.0,0.0,0.026419336706014616,0.006745362563237774
CP5,0.03169014084507042,0.0,0.0,0.03051643192488263,0.0,0.03403755868544601,0.03169014084507042,0.0,0.03051643192488263,0.03286384976525822,0.0,0.0,0.0,0.03286384976525822,0.03286384976525822,0.0,0.025821596244131457,0.017605633802816902,0.03169014084507042,0.0,0.0,0.0,0.02699530516431925,0.005868544600938967,0.0,0.02699530516431925,0.0,0.03169014084507042,0.029342723004694836,0.0,0.0,0.0,0.0011737089201877935,0.0011737089201877935,0.03051643192488263,0.025821596244131457,0.0,0.0,0.0,0.028169014084507043,0.03051643192488263,0.0,0.03286384976525822,0.0,0.02464788732394366,0.03286384976525822,0.0035211267605633804,0.03169014084507042,0.03403755868544601,0.03403755868544601,0.03286384976525822,0.02464788732394366,0.03403755868544601,0.03169014084507042,0.02464788732394366,0.03051643192488263,0.02464788732394366,0.002347417840375587,0.0,0.029342723004694836,0.0011737089201877935
