,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.06027397260273973,0.0027397260273972603,0.030136986301369864,0.0,0.0,0.0,0.0,0.0,0.043835616438356165,0.04657534246575343,0.0273972602739726,0.0410958904109589,0.019178082191780823,0.0,0.0410958904109589,0.0,0.0,0.010958904109589041,0.0,0.0,0.0,0.0,0.038356164383561646,0.03287671232876712,0.057534246575342465,0.052054794520547946,0.0,0.03287671232876712,0.038356164383561646,0.057534246575342465,0.0,0.03287671232876712,0.06027397260273973,0.021917808219178082,0.0,0.0,0.0,0.0273972602739726,0.021917808219178082,0.0,0.019178082191780823,0.0,0.021917808219178082,0.0,0.005479452054794521,0.00821917808219178,0.030136986301369864,0.0,0.0136986301369863,0.019178082191780823,0.0136986301369863,0.0,0.0,0.0027397260273972603,0.0027397260273972603,0.0,0.057534246575342465,0.0,0.0,0.00821917808219178
Fz,0.0,0.08368200836820083,0.04602510460251046,0.027196652719665274,0.05439330543933055,0.0,0.0,0.05439330543933055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03765690376569038,0.0,0.0,0.0,0.0041841004184100415,0.010460251046025104,0.0,0.0,0.0,0.008368200836820083,0.03556485355648536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502092050209205,0.029288702928870293,0.0,0.05439330543933055,0.04184100418410042,0.0,0.056485355648535567,0.0,0.0,0.0,0.08368200836820083,0.0,0.0,0.07531380753138076,0.058577405857740586,0.08368200836820083,0.0,0.056485355648535567,0.0,0.04811715481171548,0.0,0.0
F3,0.01956521739130435,0.05217391304347826,0.06956521739130435,0.010869565217391304,0.0391304347826087,0.0,0.0,0.043478260869565216,0.006521739130434782,0.008695652173913044,0.0,0.004347826086956522,0.0,0.0,0.004347826086956522,0.0,0.0,0.0,0.0,0.0,0.0391304347826087,0.0,0.002173913043478261,0.0,0.02608695652173913,0.03260869565217391,0.0,0.0,0.002173913043478261,0.030434782608695653,0.01956521739130435,0.0,0.01956521739130435,0.0,0.0,0.0,0.0,0.01956521739130435,0.06739130434782609,0.02391304347826087,0.0,0.041304347826086954,0.06086956521739131,0.0,0.05434782608695652,0.0,0.0,0.0,0.06086956521739131,0.0,0.0,0.043478260869565216,0.05,0.05217391304347826,0.0,0.043478260869565216,0.017391304347826087,0.034782608695652174,0.0,0.0
F7,0.0,0.058823529411764705,0.016042780748663103,0.08021390374331551,0.06951871657754011,0.0053475935828877,0.0,0.053475935828877004,0.0053475935828877,0.0,0.0053475935828877,0.0053475935828877,0.0053475935828877,0.0,0.0053475935828877,0.0,0.0,0.0053475935828877,0.0,0.0,0.0106951871657754,0.0,0.0053475935828877,0.0053475935828877,0.0,0.0,0.0,0.0053475935828877,0.0053475935828877,0.0,0.06951871657754011,0.0053475935828877,0.0053475935828877,0.0053475935828877,0.0,0.0,0.0,0.0,0.026737967914438502,0.0374331550802139,0.0053475935828877,0.058823529411764705,0.0053475935828877,0.0,0.0427807486631016,0.0053475935828877,0.0053475935828877,0.0,0.053475935828877004,0.0106951871657754,0.0053475935828877,0.06951871657754011,0.0481283422459893,0.058823529411764705,0.0053475935828877,0.058823529411764705,0.0053475935828877,0.058823529411764705,0.0,0.0053475935828877
FT9,0.0,0.06486486486486487,0.043243243243243246,0.04054054054054054,0.07027027027027027,0.0,0.0,0.062162162162162166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04864864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04864864864864865,0.03783783783783784,0.0,0.06486486486486487,0.03783783783783784,0.0,0.05675675675675676,0.0,0.0,0.0,0.062162162162162166,0.0,0.0,0.07027027027027027,0.05945945945945946,0.06486486486486487,0.0,0.06486486486486487,0.0,0.062162162162162166,0.0,0.0
FC5,0.014705882352941176,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.04411764705882353,0.029411764705882353,0.04411764705882353,0.04411764705882353,0.04411764705882353,0.0,0.04411764705882353,0.0,0.0,0.04411764705882353,0.0,0.0,0.0,0.0,0.04411764705882353,0.04411764705882353,0.0,0.0,0.0,0.04411764705882353,0.04411764705882353,0.0,0.0,0.04411764705882353,0.04411764705882353,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.04411764705882353,0.0,0.0,0.0,0.0,0.04411764705882353,0.04411764705882353,0.0,0.0,0.04411764705882353,0.04411764705882353,0.0,0.0,0.0,0.04411764705882353,0.0,0.04411764705882353,0.0,0.0,0.04411764705882353
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.06683804627249357,0.04627249357326478,0.030848329048843187,0.06426735218508997,0.0,0.0,0.06426735218508997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043701799485861184,0.0,0.0,0.0,0.0,0.002570694087403599,0.0,0.0,0.0,0.0,0.04113110539845758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05141388174807198,0.03598971722365039,0.0,0.06683804627249357,0.04113110539845758,0.0,0.05912596401028278,0.0,0.0,0.0,0.06426735218508997,0.0,0.0,0.06683804627249357,0.061696658097686374,0.06683804627249357,0.0,0.06683804627249357,0.0,0.05912596401028278,0.0,0.0
T7,0.03522504892367906,0.0,0.009784735812133072,0.0,0.0,0.003913894324853229,0.0,0.0,0.0684931506849315,0.03718199608610567,0.03913894324853229,0.0684931506849315,0.019569471624266144,0.0,0.0684931506849315,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.06653620352250489,0.029354207436399216,0.029354207436399216,0.025440313111545987,0.0,0.06262230919765166,0.060665362035225046,0.029354207436399216,0.0,0.060665362035225046,0.06653620352250489,0.021526418786692758,0.0,0.0,0.0,0.009784735812133072,0.003913894324853229,0.0,0.019569471624266144,0.0,0.003913894324853229,0.0,0.0,0.011741682974559686,0.0273972602739726,0.0,0.0,0.033268101761252444,0.015655577299412915,0.0,0.0,0.0,0.007827788649706457,0.0,0.03913894324853229,0.0,0.0,0.011741682974559686
TP9,0.05688622754491018,0.0,0.017964071856287425,0.0,0.0,0.0,0.0,0.0,0.05089820359281437,0.05389221556886228,0.03293413173652695,0.04790419161676647,0.023952095808383235,0.0,0.04790419161676647,0.0,0.0,0.014970059880239521,0.0,0.0,0.0,0.0,0.04491017964071856,0.038922155688622756,0.04790419161676647,0.041916167664670656,0.0,0.038922155688622756,0.04491017964071856,0.04790419161676647,0.0,0.038922155688622756,0.05688622754491018,0.02694610778443114,0.0,0.0,0.0,0.017964071856287425,0.008982035928143712,0.0,0.023952095808383235,0.0,0.008982035928143712,0.0,0.0,0.011976047904191617,0.03592814371257485,0.0,0.0,0.023952095808383235,0.017964071856287425,0.0,0.0,0.0,0.005988023952095809,0.0,0.05688622754491018,0.0,0.0,0.011976047904191617
CP5,0.031331592689295036,0.0,0.0,0.0,0.0,0.005221932114882507,0.0,0.0,0.06005221932114883,0.033942558746736295,0.057441253263707574,0.06266318537859007,0.02610966057441253,0.0,0.06266318537859007,0.0,0.0,0.018276762402088774,0.0,0.0,0.0,0.0,0.06266318537859007,0.03655352480417755,0.02349869451697128,0.018276762402088774,0.0,0.06266318537859007,0.06266318537859007,0.02349869451697128,0.0,0.06266318537859007,0.04960835509138381,0.028720626631853787,0.0,0.0,0.0,0.0,0.0,0.0,0.02610966057441253,0.0,0.0,0.0,0.0,0.015665796344647518,0.03655352480417755,0.0,0.0,0.04960835509138381,0.020887728459530026,0.0,0.0,0.0,0.010443864229765013,0.0,0.03655352480417755,0.0,0.0,0.015665796344647518
CP1,0.03171641791044776,0.0,0.007462686567164179,0.0,0.0,0.0037313432835820895,0.0,0.0,0.06716417910447761,0.033582089552238806,0.04291044776119403,0.07276119402985075,0.018656716417910446,0.0,0.07462686567164178,0.0,0.0,0.013059701492537313,0.0,0.0,0.0,0.0,0.07276119402985075,0.027985074626865673,0.026119402985074626,0.022388059701492536,0.0,0.06902985074626866,0.06529850746268656,0.026119402985074626,0.0,0.06529850746268656,0.06343283582089553,0.020522388059701493,0.0,0.0,0.0,0.007462686567164179,0.0018656716417910447,0.0,0.018656716417910446,0.0,0.0018656716417910447,0.0,0.0,0.011194029850746268,0.026119402985074626,0.0,0.0,0.03917910447761194,0.014925373134328358,0.0,0.0,0.0,0.007462686567164179,0.0,0.03544776119402985,0.0,0.0,0.011194029850746268
Pz,0.03734439834024896,0.0,0.0,0.0,0.0,0.008298755186721992,0.0,0.0,0.04564315352697095,0.04149377593360996,0.04564315352697095,0.04564315352697095,0.04149377593360996,0.0,0.04564315352697095,0.0,0.0,0.029045643153526972,0.0,0.0,0.0,0.0,0.04564315352697095,0.04564315352697095,0.024896265560165973,0.016597510373443983,0.0,0.04564315352697095,0.04564315352697095,0.024896265560165973,0.0,0.04564315352697095,0.04564315352697095,0.04564315352697095,0.0,0.0,0.0,0.0,0.0,0.0,0.04149377593360996,0.0,0.0,0.0,0.0,0.024896265560165973,0.04564315352697095,0.0,0.0,0.04149377593360996,0.03319502074688797,0.0,0.0,0.0,0.016597510373443983,0.0,0.04564315352697095,0.0,0.0,0.024896265560165973
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.031192660550458717,0.0,0.007339449541284404,0.0,0.0,0.003669724770642202,0.0,0.0,0.06605504587155964,0.03302752293577982,0.04220183486238532,0.07339449541284404,0.01834862385321101,0.0,0.07522935779816514,0.0,0.0,0.012844036697247707,0.0,0.0,0.0,0.0,0.07522935779816514,0.027522935779816515,0.025688073394495414,0.022018348623853212,0.0,0.07155963302752294,0.06422018348623854,0.025688073394495414,0.0,0.06605504587155964,0.06422018348623854,0.02018348623853211,0.0,0.0,0.0,0.007339449541284404,0.001834862385321101,0.0,0.01834862385321101,0.0,0.001834862385321101,0.0,0.0,0.011009174311926606,0.025688073394495414,0.0,0.0,0.04036697247706422,0.014678899082568808,0.0,0.0,0.0,0.007339449541284404,0.0,0.03486238532110092,0.0,0.0,0.011009174311926606
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
