,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.04708798017348203,0.012391573729863693,0.026022304832713755,0.0,0.0,0.021065675340768277,0.01486988847583643,0.04956629491945477,0.012391573729863693,0.04584882280049566,0.023543990086741014,0.012391573729863693,0.04460966542750929,0.011152416356877323,0.03965303593556382,0.006195786864931847,0.0,0.023543990086741014,0.008674101610904586,0.0,0.03469640644361834,0.0012391573729863693,0.009913258983890954,0.009913258983890954,0.03965303593556382,0.04708798017348203,0.030978934324659233,0.0024783147459727386,0.026022304832713755,0.0322180916976456,0.0,0.028500619578686492,0.022304832713754646,0.01982651796778191,0.007434944237918215,0.0037174721189591076,0.0,0.007434944237918215,0.028500619578686492,0.0,0.0024783147459727386,0.0322180916976456,0.026022304832713755,0.0,0.021065675340768277,0.0037174721189591076,0.0161090458488228,0.027261462205700124,0.0,0.0,0.0,0.008674101610904586,0.0,0.0322180916976456,0.0,0.0,0.04337050805452292,0.0,0.0024783147459727386,0.03345724907063197
Fz,0.013392857142857142,0.03571428571428571,0.020089285714285716,0.020089285714285716,0.021205357142857144,0.027901785714285716,0.0,0.012276785714285714,0.0,0.018973214285714284,0.029017857142857144,0.0,0.015625,0.0,0.027901785714285716,0.005580357142857143,0.0,0.013392857142857142,0.0,0.018973214285714284,0.03236607142857143,0.002232142857142857,0.0,0.033482142857142856,0.018973214285714284,0.016741071428571428,0.033482142857142856,0.0078125,0.014508928571428572,0.016741071428571428,0.014508928571428572,0.025669642857142856,0.0,0.036830357142857144,0.0,0.010044642857142858,0.013392857142857142,0.03125,0.033482142857142856,0.014508928571428572,0.026785714285714284,0.027901785714285716,0.018973214285714284,0.014508928571428572,0.033482142857142856,0.0078125,0.033482142857142856,0.033482142857142856,0.022321428571428572,0.012276785714285714,0.014508928571428572,0.0011160714285714285,0.015625,0.014508928571428572,0.0,0.017857142857142856,0.008928571428571428,0.018973214285714284,0.011160714285714286,0.030133928571428572
F3,0.032167832167832165,0.022377622377622378,0.03776223776223776,0.002797202797202797,0.004195804195804196,0.032167832167832165,0.004195804195804196,0.03076923076923077,0.0013986013986013986,0.039160839160839164,0.03496503496503497,0.0013986013986013986,0.03496503496503497,0.0,0.039160839160839164,0.0,0.0,0.027972027972027972,0.0,0.0013986013986013986,0.03776223776223776,0.0,0.0,0.019580419580419582,0.039160839160839164,0.03636363636363636,0.03636363636363636,0.0,0.032167832167832165,0.03636363636363636,0.0,0.03776223776223776,0.011188811188811189,0.02937062937062937,0.0,0.0,0.0,0.016783216783216783,0.03496503496503497,0.0,0.011188811188811189,0.03776223776223776,0.03776223776223776,0.0,0.032167832167832165,0.0,0.026573426573426574,0.03496503496503497,0.005594405594405594,0.0,0.0,0.0,0.0,0.033566433566433566,0.0,0.0,0.026573426573426574,0.0013986013986013986,0.0,0.03776223776223776
F7,0.0,0.01680672268907563,0.0033613445378151263,0.04453781512605042,0.034453781512605045,0.009243697478991597,0.010924369747899159,0.0,0.004201680672268907,0.0025210084033613447,0.010084033613445379,0.010084033613445379,0.0,0.015966386554621848,0.009243697478991597,0.02773109243697479,0.0,0.0,0.012605042016806723,0.04285714285714286,0.014285714285714285,0.01764705882352941,0.015966386554621848,0.01764705882352941,0.0025210084033613447,0.0008403361344537816,0.015126050420168067,0.02857142857142857,0.0,0.0008403361344537816,0.03865546218487395,0.007563025210084034,0.0067226890756302525,0.025210084033613446,0.015966386554621848,0.03361344537815126,0.03697478991596639,0.031932773109243695,0.015126050420168067,0.03865546218487395,0.019327731092436976,0.009243697478991597,0.0025210084033613447,0.03613445378151261,0.013445378151260505,0.030252100840336135,0.013445378151260505,0.013445378151260505,0.019327731092436976,0.013445378151260505,0.03529411764705882,0.020168067226890758,0.01680672268907563,0.0,0.008403361344537815,0.040336134453781515,0.0008403361344537816,0.043697478991596636,0.034453781512605045,0.010924369747899159
FT9,0.0,0.02275189599133261,0.005417118093174431,0.04225352112676056,0.04225352112676056,0.013001083423618635,0.0032502708559046588,0.0,0.0010834236186348862,0.004333694474539545,0.014084507042253521,0.0032502708559046588,0.0010834236186348862,0.007583965330444204,0.013001083423618635,0.02275189599133261,0.0,0.0,0.005417118093174431,0.041170097508125676,0.01733477789815818,0.009750812567713976,0.007583965330444204,0.023835319609967497,0.004333694474539545,0.0021668472372697724,0.018418201516793065,0.023835319609967497,0.0,0.0021668472372697724,0.03683640303358613,0.010834236186348862,0.0010834236186348862,0.030335861321776816,0.007583965330444204,0.030335861321776816,0.03466955579631636,0.0390032502708559,0.018418201516793065,0.03683640303358613,0.02600216684723727,0.013001083423618635,0.004333694474539545,0.03358613217768147,0.018418201516793065,0.02600216684723727,0.018418201516793065,0.018418201516793065,0.02600216684723727,0.01733477789815818,0.032502708559046585,0.013001083423618635,0.021668472372697724,0.0,0.0065005417118093175,0.0390032502708559,0.0,0.041170097508125676,0.0314192849404117,0.015167930660888408
FC5,0.022974607013301087,0.02781136638452237,0.030229746070133012,0.010882708585247884,0.012091898428053204,0.036275695284159616,0.0,0.02176541717049577,0.0,0.02902055622732769,0.037484885126964934,0.0,0.02539298669891173,0.0,0.037484885126964934,0.0,0.0,0.022974607013301087,0.0,0.009673518742442563,0.037484885126964934,0.0,0.0,0.02539298669891173,0.02902055622732769,0.026602176541717048,0.037484885126964934,0.0,0.02418379685610641,0.026602176541717048,0.0048367593712212815,0.036275695284159616,0.0048367593712212815,0.03385731559854897,0.0,0.0,0.0036275695284159614,0.022974607013301087,0.037484885126964934,0.0048367593712212815,0.018137847642079808,0.037484885126964934,0.02902055622732769,0.0048367593712212815,0.036275695284159616,0.0,0.03143893591293833,0.037484885126964934,0.013301088270858524,0.0024183796856106408,0.0048367593712212815,0.0,0.006045949214026602,0.02418379685610641,0.0,0.008464328899637243,0.018137847642079808,0.009673518742442563,0.0012091898428053204,0.037484885126964934
FC1,0.011325028312570781,0.0,0.0011325028312570782,0.01925254813137033,0.0056625141562853904,0.0,0.05549263873159683,0.01698754246885617,0.030577576443941108,0.009060022650056626,0.0,0.039637599093997736,0.009060022650056626,0.05436013590033975,0.0033975084937712344,0.045300113250283124,0.0,0.0,0.03850509626274066,0.020385050962627407,0.0011325028312570782,0.03284258210645526,0.04077010192525481,0.0,0.0056625141562853904,0.010192525481313703,0.0,0.03397508493771234,0.0011325028312570782,0.0056625141562853904,0.030577576443941108,0.0011325028312570782,0.05096262740656852,0.0,0.03850509626274066,0.04190260475651189,0.030577576443941108,0.0022650056625141564,0.0,0.030577576443941108,0.0022650056625141564,0.0011325028312570782,0.0011325028312570782,0.026047565118912798,0.0,0.03850509626274066,0.0,0.0,0.0022650056625141564,0.0033975084937712344,0.02491506228765572,0.04869762174405436,0.004530011325028313,0.006795016987542469,0.015855039637599093,0.020385050962627407,0.02378255945639864,0.022650056625141562,0.03850509626274066,0.0011325028312570782
C3,0.039014373716632446,0.009240246406570842,0.02053388090349076,0.001026694045174538,0.0,0.01642710472279261,0.02053388090349076,0.054414784394250515,0.01642710472279261,0.044147843942505136,0.018480492813141684,0.01642710472279261,0.037987679671457907,0.015400410677618069,0.033880903490759756,0.011293634496919919,0.0,0.018480492813141684,0.013347022587268994,0.002053388090349076,0.029774127310061602,0.007186858316221766,0.014373716632443531,0.007186858316221766,0.033880903490759756,0.044147843942505136,0.026694045174537988,0.008213552361396304,0.02053388090349076,0.027720739219712527,0.00513347022587269,0.024640657084188913,0.033880903490759756,0.017453798767967144,0.012320328542094456,0.009240246406570842,0.00513347022587269,0.00513347022587269,0.024640657084188913,0.00513347022587269,0.001026694045174538,0.027720739219712527,0.02053388090349076,0.002053388090349076,0.01642710472279261,0.009240246406570842,0.012320328542094456,0.023613963039014373,0.0,0.0,0.002053388090349076,0.013347022587268994,0.0,0.02566735112936345,0.002053388090349076,0.002053388090349076,0.0513347022587269,0.002053388090349076,0.008213552361396304,0.028747433264887063
T7,0.013888888888888888,0.0,0.0,0.013888888888888888,0.005208333333333333,0.0,0.04861111111111111,0.022569444444444444,0.04513888888888889,0.010416666666666666,0.0,0.04861111111111111,0.010416666666666666,0.04861111111111111,0.001736111111111111,0.041666666666666664,0.0,0.0,0.04513888888888889,0.015625,0.0,0.034722222222222224,0.046875,0.0,0.005208333333333333,0.012152777777777778,0.0,0.036458333333333336,0.0,0.005208333333333333,0.03125,0.0,0.046875,0.0,0.043402777777777776,0.03819444444444445,0.03125,0.0,0.0,0.03125,0.0,0.0,0.0,0.024305555555555556,0.0,0.03819444444444445,0.0,0.0,0.0,0.001736111111111111,0.022569444444444444,0.04513888888888889,0.003472222222222222,0.006944444444444444,0.020833333333333332,0.015625,0.03125,0.019097222222222224,0.036458333333333336,0.0
TP9,0.0351035103510351,0.013501350135013501,0.023402340234023402,0.0009000900090009,0.0018001800180018,0.019801980198019802,0.009000900090009001,0.0423042304230423,0.0072007200720072,0.054005400540054004,0.0297029702970297,0.0072007200720072,0.039603960396039604,0.0063006300630063005,0.045004500450045004,0.0027002700270027003,0.0,0.018001800180018002,0.004500450045004501,0.0,0.041404140414041404,0.0,0.0054005400540054005,0.011701170117011701,0.043204320432043204,0.050405040504050404,0.0387038703870387,0.0,0.020702070207020702,0.0288028802880288,0.0,0.0369036903690369,0.019801980198019802,0.0306030603060306,0.0036003600360036,0.0009000900090009,0.0,0.0144014401440144,0.0369036903690369,0.0,0.0063006300630063005,0.039603960396039604,0.023402340234023402,0.0,0.026102610261026102,0.0009000900090009,0.016201620162016202,0.036003600360036005,0.0027002700270027003,0.0,0.0,0.004500450045004501,0.0,0.025202520252025202,0.0,0.0,0.0351035103510351,0.0,0.0,0.0405040504050405
