,Fp1,P8,TP10,AF7,PO8,P6,TP8,AF4
Fp1,0.6080691642651297,0.0,0.0,0.0,0.0,0.0,0.0,0.3919308357348703
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.5018450184501845,0.0,0.0,0.0,0.0,0.0,0.0,0.4981549815498155
