,S2_D1 hbo,S6_D8 hbo,S10_D9 hbo,S10_D10 hbo,S11_D9 hbo,S12_D10 hbo,S13_D13 hbo,S15_D13 hbo
S2_D1 hbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6_D8 hbo,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
S10_D9 hbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S10_D10 hbo,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
S11_D9 hbo,0.0,0.0,0.0,0.02631578947368421,0.5,0.0,0.47368421052631576,0.0
S12_D10 hbo,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
S13_D13 hbo,0.0,0.0,0.0,0.025,0.5,0.0,0.475,0.0
S15_D13 hbo,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
