,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.2972972972972973,0.02702702702702703,0.05405405405405406,0.10810810810810811,0.2972972972972973,0.08108108108108109,0.05405405405405406,0.08108108108108109
caudalmiddlefrontal-rh,0.020833333333333332,0.3125,0.16666666666666666,0.16666666666666666,0.0,0.125,0.041666666666666664,0.16666666666666666
inferiorparietal-rh,0.014492753623188406,0.10144927536231885,0.2463768115942029,0.13043478260869565,0.014492753623188406,0.21739130434782608,0.057971014492753624,0.21739130434782608
postcentral-rh,0.037037037037037035,0.09259259259259259,0.18518518518518517,0.2037037037037037,0.05555555555555555,0.2037037037037037,0.05555555555555555,0.16666666666666666
superiorparietal-lh,0.25,0.025,0.025,0.1,0.425,0.1,0.025,0.05
superiorparietal-rh,0.05128205128205128,0.08974358974358974,0.20512820512820512,0.14102564102564102,0.038461538461538464,0.3076923076923077,0.01282051282051282,0.15384615384615385
superiortemporal-rh,0.03125,0.03125,0.09375,0.0625,0.0,0.0,0.6875,0.09375
supramarginal-rh,0.01639344262295082,0.11475409836065574,0.22950819672131148,0.14754098360655737,0.01639344262295082,0.18032786885245902,0.06557377049180328,0.22950819672131148
