,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.13186813186813187,0.10989010989010989,0.13186813186813187,0.13186813186813187,0.12637362637362637,0.12637362637362637,0.11538461538461539,0.12637362637362637
inferiorparietal-rh,0.12179487179487179,0.12179487179487179,0.1282051282051282,0.1282051282051282,0.12179487179487179,0.1282051282051282,0.12179487179487179,0.1282051282051282
parsopercularis-lh,0.12429378531073447,0.11299435028248588,0.12994350282485875,0.12994350282485875,0.12429378531073447,0.12994350282485875,0.11864406779661017,0.12994350282485875
postcentral-rh,0.12429378531073447,0.11299435028248588,0.12994350282485875,0.12994350282485875,0.12429378531073447,0.12994350282485875,0.11864406779661017,0.12994350282485875
superiorfrontal-rh,0.12429378531073447,0.11299435028248588,0.12994350282485875,0.12994350282485875,0.12429378531073447,0.12994350282485875,0.11864406779661017,0.12994350282485875
superiorparietal-lh,0.12280701754385964,0.11695906432748537,0.1286549707602339,0.1286549707602339,0.12280701754385964,0.1286549707602339,0.12280701754385964,0.1286549707602339
superiorparietal-rh,0.12195121951219512,0.12195121951219512,0.12804878048780488,0.12804878048780488,0.12195121951219512,0.12804878048780488,0.12195121951219512,0.12804878048780488
supramarginal-rh,0.12280701754385964,0.11695906432748537,0.1286549707602339,0.1286549707602339,0.12280701754385964,0.1286549707602339,0.12280701754385964,0.1286549707602339
