,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.12946428571428573,0.125,0.09151785714285714,0.13169642857142858,0.13169642857142858,0.13169642857142858,0.12723214285714285,0.13169642857142858
inferiorparietal-rh,0.11904761904761904,0.14285714285714285,0.08658008658008658,0.12554112554112554,0.12987012987012986,0.13203463203463203,0.13203463203463203,0.13203463203463203
parsopercularis-lh,0.11746987951807229,0.12048192771084337,0.12951807228915663,0.12650602409638553,0.12650602409638553,0.12951807228915663,0.12349397590361445,0.12650602409638553
postcentral-rh,0.125,0.12719298245614036,0.09210526315789473,0.12938596491228072,0.13157894736842105,0.1337719298245614,0.12938596491228072,0.13157894736842105
superiorfrontal-rh,0.1226215644820296,0.12896405919661733,0.09090909090909091,0.12896405919661733,0.13107822410147993,0.1331923890063425,0.13107822410147993,0.1331923890063425
superiorparietal-lh,0.12205567451820129,0.13062098501070663,0.08993576017130621,0.1284796573875803,0.13062098501070663,0.13276231263383298,0.13276231263383298,0.13276231263383298
superiorparietal-rh,0.12173913043478261,0.13260869565217392,0.0891304347826087,0.1282608695652174,0.13043478260869565,0.13260869565217392,0.13260869565217392,0.13260869565217392
supramarginal-rh,0.12258064516129032,0.13118279569892474,0.08817204301075268,0.12688172043010754,0.13118279569892474,0.13333333333333333,0.13333333333333333,0.13333333333333333
