,caudalmiddlefrontal-rh,inferiorparietal-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.12162162162162163,0.12837837837837837,0.12837837837837837,0.12837837837837837,0.10810810810810811,0.12837837837837837,0.12837837837837837,0.12837837837837837
inferiorparietal-rh,0.10734463276836158,0.14689265536723164,0.12429378531073447,0.11864406779661017,0.1016949152542373,0.13559322033898305,0.14689265536723164,0.11864406779661017
rostralmiddlefrontal-lh,0.11515151515151516,0.13333333333333333,0.12727272727272726,0.12727272727272726,0.10303030303030303,0.13333333333333333,0.13333333333333333,0.12727272727272726
superiorfrontal-lh,0.11875,0.13125,0.125,0.125,0.10625,0.13125,0.13125,0.13125
superiorfrontal-rh,0.10852713178294573,0.13953488372093023,0.11627906976744186,0.11627906976744186,0.13178294573643412,0.12403100775193798,0.13953488372093023,0.12403100775193798
superiorparietal-lh,0.10734463276836158,0.14689265536723164,0.12429378531073447,0.11864406779661017,0.1016949152542373,0.14124293785310735,0.14124293785310735,0.11864406779661017
superiorparietal-rh,0.10919540229885058,0.14367816091954022,0.12643678160919541,0.1206896551724138,0.10344827586206896,0.13218390804597702,0.14367816091954022,0.1206896551724138
superiortemporal-lh,0.11538461538461539,0.1346153846153846,0.12179487179487179,0.12179487179487179,0.11538461538461539,0.1282051282051282,0.1346153846153846,0.1282051282051282
