,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5172413793103449,0.0,0.0,0.0,0.42528735632183906,0.0,0.05747126436781609,0.0
entorhinal-rh,0.0,0.8032786885245902,0.0,0.0,0.0,0.01639344262295082,0.04918032786885246,0.13114754098360656
frontalpole-lh,0.0,0.0,0.6793893129770993,0.1984732824427481,0.0,0.10687022900763359,0.007633587786259542,0.007633587786259542
frontalpole-rh,0.0,0.0,0.2689075630252101,0.6554621848739496,0.0,0.07563025210084033,0.0,0.0
parahippocampal-lh,0.2621359223300971,0.0,0.0,0.0,0.5922330097087378,0.0,0.14563106796116504,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.1981981981981982,0.17117117117117117,0.0,0.6216216216216216,0.0,0.009009009009009009
temporalpole-lh,0.010101010101010102,0.010101010101010102,0.0,0.0,0.09090909090909091,0.0,0.6262626262626263,0.26262626262626265
temporalpole-rh,0.0,0.0379746835443038,0.0189873417721519,0.0,0.0,0.0,0.13291139240506328,0.810126582278481
