,bankssts-lh,frontalpole-lh,insula-rh,parsopercularis-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.7727272727272727,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.6493506493506493,0.0,0.0,0.0,0.35064935064935066,0.0,0.0
insula-rh,0.0,0.0,0.8095238095238095,0.05952380952380952,0.023809523809523808,0.0,0.047619047619047616,0.05952380952380952
parsopercularis-rh,0.13333333333333333,0.0,0.016666666666666666,0.8333333333333334,0.0,0.0,0.016666666666666666,0.0
parsorbitalis-rh,0.0,0.0,0.1016949152542373,0.0,0.8983050847457628,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.36470588235294116,0.0,0.0,0.0,0.6352941176470588,0.0,0.0
temporalpole-lh,0.0,0.0,0.07792207792207792,0.0,0.0,0.0,0.8701298701298701,0.05194805194805195
temporalpole-rh,0.0,0.0,0.05660377358490566,0.0,0.018867924528301886,0.0,0.07547169811320754,0.8490566037735849
