,cuneus-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,pericalcarine-rh,rostralanteriorcingulate-rh
cuneus-rh,0.6027397260273972,0.0502283105022831,0.0182648401826484,0.0958904109589041,0.0,0.0273972602739726,0.2054794520547945,0.0
frontalpole-lh,0.08928571428571429,0.6011904761904762,0.125,0.005952380952380952,0.03571428571428571,0.0,0.011904761904761904,0.13095238095238096
frontalpole-rh,0.05555555555555555,0.26851851851851855,0.6018518518518519,0.0,0.0,0.0,0.027777777777777776,0.046296296296296294
isthmuscingulate-rh,0.17123287671232876,0.00684931506849315,0.0,0.7123287671232876,0.0,0.0,0.1095890410958904,0.0
lateraloccipital-lh,0.0,0.02666666666666667,0.0,0.0,0.9333333333333333,0.0,0.0,0.04
lateraloccipital-rh,0.13513513513513514,0.018018018018018018,0.0,0.02702702702702703,0.0,0.6756756756756757,0.14414414414414414,0.0
pericalcarine-rh,0.19004524886877827,0.027149321266968326,0.02262443438914027,0.08597285067873303,0.0,0.07239819004524888,0.6018099547511312,0.0
rostralanteriorcingulate-rh,0.0,0.15873015873015872,0.007936507936507936,0.0,0.03968253968253968,0.0,0.0,0.7936507936507936
