,bankssts-rh,frontalpole-lh,fusiform-lh,isthmuscingulate-rh,lateraloccipital-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.0,0.3837837837837838,0.1945945945945946,0.0,0.2702702702702703,0.15135135135135136,0.0
isthmuscingulate-rh,0.0,0.0,0.16071428571428573,0.3482142857142857,0.0,0.27232142857142855,0.21428571428571427,0.004464285714285714
lateraloccipital-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
lingual-lh,0.0,0.0,0.20224719101123595,0.23220973782771537,0.0,0.3295880149812734,0.23220973782771537,0.003745318352059925
parahippocampal-lh,0.0,0.0,0.140625,0.19921875,0.0,0.26171875,0.375,0.0234375
parahippocampal-rh,0.0,0.0,0.0,0.0392156862745098,0.0,0.0392156862745098,0.17647058823529413,0.7450980392156863
