,frontalpole-lh,fusiform-lh,isthmuscingulate-rh,lateraloccipital-lh,lingual-lh,parahippocampal-lh,pericalcarine-lh,pericalcarine-rh
frontalpole-lh,0.7837837837837838,0.0,0.0,0.0,0.0,0.0,0.17567567567567569,0.04054054054054054
fusiform-lh,0.0,0.296,0.0,0.208,0.184,0.224,0.088,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateraloccipital-lh,0.0,0.1411764705882353,0.0,0.24705882352941178,0.16470588235294117,0.17647058823529413,0.17058823529411765,0.1
lingual-lh,0.0,0.168,0.0,0.224,0.216,0.216,0.136,0.04
parahippocampal-lh,0.0,0.18571428571428572,0.0,0.22857142857142856,0.2,0.22857142857142856,0.12142857142857143,0.03571428571428571
pericalcarine-lh,0.09868421052631579,0.05921052631578947,0.0,0.17763157894736842,0.09868421052631579,0.09868421052631579,0.3026315789473684,0.16447368421052633
pericalcarine-rh,0.06666666666666667,0.0,0.0,0.2,0.04,0.04,0.3333333333333333,0.32
