,frontalpole-lh,fusiform-lh,isthmuscingulate-rh,lateraloccipital-lh,lingual-lh,parahippocampal-lh,pericalcarine-lh,pericalcarine-rh
frontalpole-lh,0.491725768321513,0.03309692671394799,0.09456264775413711,0.030732860520094562,0.0851063829787234,0.06619385342789598,0.12529550827423167,0.07328605200945626
fusiform-lh,0.01910828025477707,0.2484076433121019,0.03927813163481953,0.16985138004246284,0.17728237791932058,0.21762208067940553,0.07749469214437367,0.050955414012738856
isthmuscingulate-rh,0.07854406130268199,0.06321839080459771,0.29310344827586204,0.040229885057471264,0.13026819923371646,0.09770114942528736,0.09003831417624521,0.20689655172413793
lateraloccipital-lh,0.017276422764227643,0.1565040650406504,0.027439024390243903,0.258130081300813,0.1676829268292683,0.18699186991869918,0.12804878048780488,0.057926829268292686
lingual-lh,0.03727865796831314,0.14445479962721341,0.06896551724137931,0.1500465983224604,0.2124883504193849,0.18732525629077354,0.11369990680335508,0.08574091332712022
parahippocampal-lh,0.02901178603807797,0.17407071622846781,0.051677243880326386,0.1659111514052584,0.1912964641885766,0.21940163191296463,0.10063463281958296,0.06799637352674524
pericalcarine-lh,0.06867469879518072,0.07349397590361446,0.06385542168674699,0.13493975903614458,0.13975903614457832,0.12289156626506025,0.28674698795180725,0.10963855421686747
pericalcarine-rh,0.056,0.0672,0.1824,0.0784,0.1344,0.1072,0.1392,0.2352
