,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.34338358458961477,0.08040201005025126,0.04020100502512563,0.03685092127303183,0.05360134003350084,0.06365159128978225,0.16415410385259632,0.21775544388609716
frontalpole-rh,0.12705882352941175,0.37176470588235294,0.0,0.08235294117647059,0.0,0.058823529411764705,0.17647058823529413,0.18352941176470589
fusiform-lh,0.040983606557377046,0.0,0.4672131147540984,0.10450819672131148,0.3831967213114754,0.0,0.0020491803278688526,0.0020491803278688526
isthmuscingulate-rh,0.050761421319796954,0.09390862944162437,0.13959390862944163,0.4949238578680203,0.14974619289340102,0.04060913705583756,0.015228426395939087,0.015228426395939087
parahippocampal-lh,0.056,0.0,0.376,0.11,0.428,0.0,0.01,0.02
parahippocampal-rh,0.1165644171779141,0.0705521472392638,0.0,0.05521472392638037,0.0,0.5828220858895705,0.05214723926380368,0.12269938650306748
rostralanteriorcingulate-lh,0.1853146853146853,0.13111888111888112,0.005244755244755245,0.013986013986013986,0.012237762237762238,0.033216783216783216,0.40559440559440557,0.21328671328671328
rostralanteriorcingulate-rh,0.23716814159292035,0.13097345132743363,0.005309734513274336,0.01415929203539823,0.021238938053097345,0.0743362831858407,0.21415929203539824,0.30265486725663715
