,entorhinal-lh,fusiform-lh,inferiortemporal-lh,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,lingual-lh,parahippocampal-lh
entorhinal-lh,0.14035087719298245,0.15789473684210525,0.15789473684210525,0.08771929824561403,0.15789473684210525,0.0,0.15789473684210525,0.14035087719298245
fusiform-lh,0.13559322033898305,0.15254237288135594,0.1694915254237288,0.0847457627118644,0.1694915254237288,0.0,0.15254237288135594,0.13559322033898305
inferiortemporal-lh,0.12903225806451613,0.14516129032258066,0.1774193548387097,0.08064516129032258,0.1935483870967742,0.0,0.14516129032258066,0.12903225806451613
insula-lh,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.12195121951219512,0.14634146341463414,0.0,0.14634146341463414,0.14634146341463414
isthmuscingulate-rh,0.12903225806451613,0.14516129032258066,0.1774193548387097,0.08064516129032258,0.1935483870967742,0.0,0.14516129032258066,0.12903225806451613
lateralorbitofrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lingual-lh,0.13559322033898305,0.15254237288135594,0.1694915254237288,0.0847457627118644,0.1694915254237288,0.0,0.15254237288135594,0.13559322033898305
parahippocampal-lh,0.14035087719298245,0.15789473684210525,0.15789473684210525,0.08771929824561403,0.15789473684210525,0.0,0.15789473684210525,0.14035087719298245
