,entorhinal-lh,fusiform-lh,inferiortemporal-lh,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,lingual-lh,parahippocampal-lh
entorhinal-lh,0.13029661016949154,0.13135593220338984,0.1260593220338983,0.1271186440677966,0.13029661016949154,0.09322033898305085,0.13135593220338984,0.13029661016949154
fusiform-lh,0.13002114164904863,0.13107822410147993,0.12684989429175475,0.12684989429175475,0.13107822410147993,0.09302325581395349,0.13107822410147993,0.13002114164904863
inferiortemporal-lh,0.12899669239250275,0.13009922822491732,0.13230429988974643,0.1256890848952591,0.13340683572216097,0.09040793825799338,0.13009922822491732,0.12899669239250275
insula-lh,0.12951167728237792,0.12951167728237792,0.12314225053078556,0.1326963906581741,0.12738853503184713,0.09872611464968153,0.12845010615711253,0.1305732484076433
isthmuscingulate-rh,0.12927350427350429,0.13034188034188035,0.12927350427350429,0.12606837606837606,0.13354700854700854,0.09188034188034189,0.13034188034188035,0.12927350427350429
lateralorbitofrontal-lh,0.12178619756427606,0.12178619756427606,0.11366711772665765,0.12855209742895804,0.11907983761840325,0.15155615696887687,0.12043301759133965,0.12313937753721245
lingual-lh,0.12978723404255318,0.13085106382978723,0.1276595744680851,0.12659574468085105,0.13191489361702127,0.0925531914893617,0.13085106382978723,0.12978723404255318
parahippocampal-lh,0.13066385669125394,0.13171759747102213,0.12539515279241306,0.12750263435194942,0.12961011591148577,0.09378292939936776,0.13066385669125394,0.13066385669125394
