,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,superiorparietal-lh
frontalpole-rh,0.4666666666666667,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0
fusiform-lh,0.0,0.2665903890160183,0.10297482837528604,0.11784897025171624,0.16132723112128147,0.0,0.11670480549199085,0.2345537757437071
isthmuscingulate-rh,0.0,0.1339155749636099,0.29112081513828236,0.14992721979621543,0.17321688500727803,0.0,0.13100436681222707,0.12081513828238719
lateralorbitofrontal-lh,0.0,0.15606060606060607,0.15303030303030302,0.19545454545454546,0.15303030303030302,0.0,0.1787878787878788,0.16363636363636364
parahippocampal-rh,0.0,0.19104084321475626,0.155467720685112,0.13570487483530963,0.22924901185770752,0.0,0.11857707509881422,0.16996047430830039
rostralanteriorcingulate-rh,0.04395604395604396,0.0,0.0,0.0,0.0,0.9560439560439561,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.16155088852988692,0.1421647819063005,0.18739903069466882,0.1421647819063005,0.0,0.19224555735056542,0.17447495961227788
superiorparietal-lh,0.0,0.23426573426573427,0.0944055944055944,0.1258741258741259,0.1456876456876457,0.0,0.1258741258741259,0.2738927738927739
