,entorhinal-lh,fusiform-lh,inferiortemporal-lh,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,lingual-lh,parahippocampal-lh
entorhinal-lh,0.13013698630136986,0.13013698630136986,0.0958904109589041,0.13013698630136986,0.1232876712328767,0.13013698630136986,0.13013698630136986,0.13013698630136986
fusiform-lh,0.13013698630136986,0.13013698630136986,0.0958904109589041,0.13013698630136986,0.1232876712328767,0.13013698630136986,0.13013698630136986,0.13013698630136986
inferiortemporal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
insula-lh,0.125,0.125,0.0875,0.15,0.1125,0.15,0.11875,0.13125
isthmuscingulate-rh,0.12781954887218044,0.12781954887218044,0.10526315789473684,0.12781954887218044,0.12781954887218044,0.12781954887218044,0.12781954887218044,0.12781954887218044
lateralorbitofrontal-lh,0.1111111111111111,0.1111111111111111,0.07777777777777778,0.1388888888888889,0.1,0.2388888888888889,0.10555555555555556,0.11666666666666667
lingual-lh,0.12857142857142856,0.12857142857142856,0.1,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.12857142857142856
parahippocampal-lh,0.13245033112582782,0.13245033112582782,0.09271523178807947,0.13245033112582782,0.11920529801324503,0.13245033112582782,0.12582781456953643,0.13245033112582782
