,Fp1,FT9,TP9,AF7,AF3,F1,AF8,AF4
Fp1,0.3649425287356322,0.0,0.0,0.0,0.35344827586206895,0.0,0.28160919540229884,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.35919540229885055,0.0,0.0,0.0,0.3563218390804598,0.0,0.28448275862068967,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.33444816053511706,0.0,0.0,0.0,0.33444816053511706,0.0,0.3311036789297659,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
