,Fp1,F7,AF7,AF3,F1,F5,F6,AF8
Fp1,0.33941605839416056,0.0,0.0,0.32025547445255476,0.0,0.0,0.0,0.3403284671532847
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF3,0.3339676498572788,0.0,0.0,0.33206470028544244,0.0,0.0,0.0,0.3339676498572788
F1,0.0,0.0,0.0,0.0,0.49340659340659343,0.15714285714285714,0.34945054945054943,0.0
F5,0.0,0.0,0.0,0.0,0.3341121495327103,0.3317757009345794,0.3341121495327103,0.0
F6,0.0,0.0,0.0,0.0,0.40850515463917525,0.18427835051546393,0.4072164948453608,0.0
AF8,0.32831858407079645,0.0,0.0,0.3106194690265487,0.0,0.0,0.0,0.36106194690265486
