,bankssts-rh,cuneus-lh,cuneus-rh,frontalpole-lh,frontalpole-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh
bankssts-rh,0.8417618270799347,0.040783034257748776,0.004893964110929853,0.0032626427406199023,0.01957585644371941,0.0,0.0,0.08972267536704731
cuneus-lh,0.025027203482045703,0.6169749727965179,0.16866158868335146,0.02176278563656148,0.01088139281828074,0.0544069640914037,0.10228509249183895,0.0
cuneus-rh,0.005470459518599562,0.15973741794310722,0.6028446389496718,0.02735229759299781,0.04266958424507659,0.1061269146608315,0.05579868708971553,0.0
frontalpole-lh,0.0,0.027210884353741496,0.031292517006802724,0.7877551020408163,0.1401360544217687,0.0,0.0013605442176870747,0.012244897959183673
frontalpole-rh,0.015810276679841896,0.010540184453227932,0.05533596837944664,0.13043478260869565,0.6587615283267457,0.0,0.05928853754940711,0.06982872200263504
pericalcarine-lh,0.0,0.07809847198641766,0.18505942275042445,0.0,0.0,0.601018675721562,0.13582342954159593,0.0
pericalcarine-rh,0.0024183796856106408,0.11729141475211609,0.07134220072551391,0.0,0.049576783555018135,0.11124546553808948,0.6444981862152358,0.0036275695284159614
rostralanteriorcingulate-rh,0.1016949152542373,0.0,0.0,0.02448210922787194,0.1016949152542373,0.0,0.003766478342749529,0.768361581920904
