,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.46494845360824744,0.11237113402061856,0.01134020618556701,0.088659793814433,0.0,0.08453608247422681,0.18350515463917524,0.05463917525773196
frontalpole-rh,0.07587253414264036,0.4006069802731411,0.09180576631259484,0.10091047040971168,0.03945371775417299,0.1039453717754173,0.1646433990895296,0.02276176024279211
insula-rh,0.011984021304926764,0.15312916111850866,0.6391478029294274,0.07323568575233022,0.0,0.05459387483355526,0.05459387483355526,0.013315579227696404
medialorbitofrontal-lh,0.0783078307830783,0.1278127812781278,0.046804680468046804,0.43564356435643564,0.04590459045904591,0.11611161116111611,0.1188118811881188,0.0306030603060306
parahippocampal-lh,0.0012453300124533001,0.0647571606475716,0.0,0.058530510585305104,0.7546699875466999,0.0448318804483188,0.029887920298879204,0.0460772104607721
rostralanteriorcingulate-lh,0.06974716652136007,0.14210985178727115,0.03225806451612903,0.11769834350479512,0.036617262423714034,0.3966870095902354,0.17872711421098517,0.026155187445510025
rostralanteriorcingulate-rh,0.12472647702407003,0.1699489423778264,0.029175784099197667,0.09336250911743253,0.018964259664478483,0.14077315827862874,0.39606126914660833,0.02698760029175784
temporalpole-rh,0.06608478802992519,0.04239401496259352,0.00997506234413965,0.04239401496259352,0.04738154613466334,0.032418952618453865,0.04114713216957606,0.7182044887780549
