,entorhinal-lh,frontalpole-lh,insula-rh,medialorbitofrontal-lh,parsorbitalis-rh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6762917933130699,0.03951367781155015,0.1458966565349544,0.0,0.07598784194528875,0.004559270516717325,0.057750759878419454,0.0
frontalpole-lh,0.031945788964181994,0.5140367860600193,0.012584704743465635,0.15779283639883834,0.13068731848983542,0.0,0.15295256534365925,0.0
insula-rh,0.18996415770609318,0.016129032258064516,0.6971326164874552,0.0,0.017921146953405017,0.008960573476702509,0.03225806451612903,0.03763440860215054
medialorbitofrontal-lh,0.0,0.1607843137254902,0.0,0.4970588235294118,0.12254901960784313,0.09607843137254903,0.10392156862745099,0.0196078431372549
parsorbitalis-rh,0.04855275443510738,0.13818860877684408,0.011204481792717087,0.11671335200746966,0.47992530345471524,0.0056022408963585435,0.19981325863678806,0.0
rostralanteriorcingulate-lh,0.011013215859030838,0.0,0.015418502202643172,0.21585903083700442,0.013215859030837005,0.7026431718061674,0.04185022026431718,0.0
temporalpole-lh,0.04638218923933209,0.15120593692022263,0.022263450834879406,0.09276437847866419,0.19666048237476808,0.017625231910946195,0.46382189239332094,0.00927643784786642
temporalpole-rh,0.0,0.0,0.04275092936802974,0.03717472118959108,0.0,0.0,0.01486988847583643,0.9052044609665427
