,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.2430167597765363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223463687150838,0.0,0.01675977653631285,0.0,0.06424581005586592,0.0,0.0,0.0223463687150838,0.0,0.0,0.0223463687150838,0.0,0.0,0.0,0.06424581005586592,0.0,0.0,0.0,0.0223463687150838,0.0,0.0,0.2430167597765363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06424581005586592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06424581005586592,0.0,0.0,0.0223463687150838,0.06424581005586592,0.0,0.06424581005586592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.04004512126339538,0.04004512126339538,0.023124647490129723,0.03948110547095319,0.0,0.03553299492385787,0.0,0.0,0.0,0.0,0.0,0.04060913705583756,0.0,0.0,0.0,0.0,0.03722504230118443,0.0,0.0,0.03666102650874224,0.04060913705583756,0.03496897913141568,0.0,0.04060913705583756,0.0,0.04060913705583756,0.0,0.04060913705583756,0.0,0.0,0.0,0.04004512126339538,0.0,0.0,0.029892836999435984,0.04060913705583756,0.0,0.0,0.038917089678511,0.03666102650874224,0.04060913705583756,0.015228426395939087,0.03102086858432036,0.0,0.04060913705583756,0.0,0.04060913705583756,0.0,0.0,0.0,0.04060913705583756,0.0,0.03496897913141568,0.04060913705583756,0.0,0.03948110547095319,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.03916004540295119,0.039727582292849034,0.023269012485811577,0.04029511918274688,0.0,0.03575482406356413,0.0,0.0,0.0,0.0,0.0,0.04029511918274688,0.0,0.0,0.0,0.0,0.038024971623155504,0.0,0.0,0.03688989784335982,0.04029511918274688,0.03575482406356413,0.0,0.04029511918274688,0.0,0.04029511918274688,0.0,0.04029511918274688,0.0,0.0,0.0,0.03916004540295119,0.0,0.0,0.030079455164585697,0.04029511918274688,0.0,0.0,0.039727582292849034,0.03745743473325766,0.04029511918274688,0.01532349602724177,0.031214528944381384,0.0,0.04029511918274688,0.0,0.04029511918274688,0.0,0.0,0.0,0.04029511918274688,0.0,0.03518728717366629,0.04029511918274688,0.0,0.039727582292849034,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.03761467889908257,0.03761467889908257,0.03669724770642202,0.03761467889908257,0.0,0.03761467889908257,0.0,0.0,0.0,0.0,0.0,0.03761467889908257,0.0,0.0,0.0,0.0,0.03761467889908257,0.0,0.0,0.03761467889908257,0.03761467889908257,0.03761467889908257,0.0,0.03761467889908257,0.0,0.03761467889908257,0.0,0.03761467889908257,0.0,0.0,0.0,0.03761467889908257,0.0,0.0,0.03761467889908257,0.03761467889908257,0.0,0.0,0.03761467889908257,0.03761467889908257,0.03761467889908257,0.022935779816513763,0.03761467889908257,0.0,0.03761467889908257,0.0,0.03761467889908257,0.0,0.0,0.0,0.03761467889908257,0.0,0.03761467889908257,0.03761467889908257,0.0,0.03761467889908257,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.03158383650719926,0.03204830469112866,0.019043195541105434,0.05062703204830469,0.0,0.028797027403622853,0.0,0.0,0.0,0.0,0.0,0.03297724105898746,0.0,0.0,0.0,0.0,0.04458894565722248,0.0,0.0,0.030190431955411056,0.04969809568044589,0.030190431955411056,0.0,0.05109150023223409,0.0,0.04923362749651649,0.0,0.05062703204830469,0.0,0.0,0.0,0.03158383650719926,0.0,0.0,0.024616813748258245,0.05155596841616349,0.0,0.0,0.04226660473757548,0.032512772875058056,0.05155596841616349,0.012540640966093822,0.025545750116117046,0.0,0.032512772875058056,0.0,0.03901532745006967,0.0,0.0,0.0,0.043195541105434276,0.0,0.028797027403622853,0.05155596841616349,0.0,0.03204830469112866,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.03932584269662921,0.03932584269662921,0.025593008739076155,0.03932584269662921,0.0,0.03870162297128589,0.0,0.0,0.0,0.0,0.0,0.03932584269662921,0.0,0.0,0.0,0.0,0.03745318352059925,0.0,0.0,0.038077403245942575,0.03932584269662921,0.03495630461922597,0.0,0.03932584269662921,0.0,0.03932584269662921,0.0,0.03932584269662921,0.0,0.0,0.0,0.03932584269662921,0.0,0.0,0.033083645443196,0.03932584269662921,0.0,0.0,0.03932584269662921,0.03682896379525593,0.03932584269662921,0.016853932584269662,0.033707865168539325,0.0,0.03932584269662921,0.0,0.03932584269662921,0.0,0.0,0.0,0.03932584269662921,0.0,0.03620474406991261,0.03932584269662921,0.0,0.03932584269662921,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48484848484848486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151515151515151,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.058333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.05,0.0,0.075,0.0,0.0,0.075,0.0,0.0,0.075,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.075,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.075,0.075,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
