,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
frontalpole-lh,0.23030961434003258,0.17653449212384573,0.08636610537751223,0.21564367191743616,0.12601846822379142,0.09342748506246605,0.07170016295491581,0.0
frontalpole-rh,0.20801526717557253,0.2296437659033079,0.03880407124681934,0.18893129770992367,0.0846055979643766,0.13295165394402036,0.10750636132315522,0.009541984732824428
fusiform-lh,0.09477521263669501,0.035844471445929525,0.3450789793438639,0.1701093560145808,0.2910085054678007,0.0,0.018833535844471446,0.044349939246658567
insula-rh,0.18729096989966554,0.14046822742474915,0.1361681796464405,0.24796942188246537,0.17152412804586717,0.0678451982799809,0.048733874820831344,0.0
parahippocampal-lh,0.12752808988764044,0.07247191011235955,0.2713483146067416,0.19887640449438201,0.3106741573033708,0.007303370786516854,0.0,0.011797752808988765
rostralanteriorcingulate-lh,0.18277310924369747,0.22163865546218486,0.0,0.15126050420168066,0.015756302521008403,0.22478991596638656,0.18277310924369747,0.02100840336134454
rostralanteriorcingulate-rh,0.15402298850574714,0.19655172413793104,0.03333333333333333,0.11954022988505747,0.0,0.20229885057471264,0.23563218390804597,0.05862068965517241
rostralmiddlefrontal-lh,0.0,0.06227106227106227,0.2564102564102564,0.0,0.0695970695970696,0.08058608058608059,0.19413919413919414,0.336996336996337
