,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
frontalpole-lh,0.2041522491349481,0.20530565167243367,0.0028835063437139563,0.13321799307958476,0.0,0.20530565167243367,0.17993079584775087,0.06920415224913495
frontalpole-rh,0.1517476555839727,0.20545609548167093,0.04688832054560955,0.10656436487638533,0.00980392156862745,0.20247229326513214,0.1794543904518329,0.09761295822676896
fusiform-lh,0.0053639846743295016,0.08735632183908046,0.210727969348659,0.0,0.135632183908046,0.16245210727969348,0.18620689655172415,0.21226053639846743
insula-rh,0.18087649402390438,0.19601593625498007,0.0,0.2342629482071713,0.006374501992031873,0.19362549800796813,0.14741035856573706,0.04143426294820717
parahippocampal-lh,0.0,0.025201612903225805,0.1814516129032258,0.006048387096774193,0.24899193548387097,0.1381048387096774,0.14818548387096775,0.25201612903225806
rostralanteriorcingulate-lh,0.10693902072694503,0.14328627215379994,0.06248122559327125,0.07419645539200961,0.03935115650345449,0.228597176329228,0.20516671673175127,0.1399819765695404
rostralanteriorcingulate-rh,0.0992462311557789,0.13347989949748743,0.07506281407035176,0.05935929648241206,0.04428391959798995,0.21545226130653267,0.2239321608040201,0.14918341708542712
rostralmiddlefrontal-lh,0.048324240062353856,0.09080280592361652,0.10756040530007795,0.019485580670303974,0.0970381917381138,0.18355416991426343,0.18745128604832423,0.2657833203429462
