,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,superiorparietal-lh
caudalanteriorcingulate-lh,0.42611000662690524,0.0,0.04970178926441352,0.0,0.10139165009940358,0.08084824387011266,0.11795891318754141,0.2239893969516236
frontalpole-lh,0.0,0.4165504416550442,0.199442119944212,0.02696420269642027,0.046490004649000466,0.13854021385402138,0.1510925151092515,0.02092050209205021
frontalpole-rh,0.029750099166997224,0.1701705672352241,0.27290757635858787,0.0,0.11662038873462911,0.12614042046806823,0.2050773502578342,0.07933359777865927
insula-lh,0.0,0.0880503144654088,0.0,0.7389937106918238,0.17295597484276728,0.0,0.0,0.0
insula-rh,0.057410881801125704,0.0375234521575985,0.11031894934333959,0.04202626641651032,0.3043151969981238,0.150093808630394,0.13133208255159476,0.1669793621013133
medialorbitofrontal-rh,0.04209049456331112,0.10662925289372151,0.11153981059277447,0.0,0.1388986320589267,0.3914415994387934,0.11715187653454928,0.09224833391792353
rostralanteriorcingulate-rh,0.0596514745308311,0.11025469168900805,0.17660857908847186,0.0,0.11863270777479892,0.11394101876675604,0.30294906166219837,0.11796246648793565
superiorparietal-lh,0.12153901474289824,0.015462064005753326,0.07263574253865517,0.0,0.16217188061848256,0.09672779575692197,0.12657317511686444,0.4048903272204243
