,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-lh
caudalanteriorcingulate-lh,0.3181037444177259,0.03641360357265545,0.13191343181037443,0.04534524218481621,0.12332531776021985,0.1308828581243559,0.14393679148059085,0.07007901064926142
frontalpole-lh,0.07560627674750357,0.4664764621968616,0.024251069900142655,0.0,0.03566333808844508,0.15192582025677603,0.16761768901569188,0.07845934379457917
frontalpole-rh,0.1102683780630105,0.009334889148191364,0.2470828471411902,0.10764294049008168,0.1572345390898483,0.1484830805134189,0.1721120186697783,0.047841306884480746
insula-rh,0.06000937646507267,0.0,0.1729957805907173,0.4285044538209095,0.10595405532114392,0.08391936240037506,0.11908110642287857,0.029535864978902954
medialorbitofrontal-rh,0.12797404470079307,0.018745493871665464,0.19502523431867338,0.08147080028839221,0.27036770007209804,0.10778658976207642,0.15861571737563085,0.04001441961067051
rostralanteriorcingulate-lh,0.11059371362048893,0.06140861466821886,0.1510477299185099,0.053841676367869615,0.08760186263096624,0.24447031431897556,0.1929569266589057,0.09807916181606519
rostralanteriorcingulate-rh,0.11191626409017713,0.0630703166935051,0.16049382716049382,0.06977992485238863,0.11755233494363929,0.17579173376274826,0.23698336017176597,0.0644122383252818
superiorparietal-lh,0.09758408337280909,0.05116058739933681,0.07863571766935101,0.030791094268119375,0.05352913311226907,0.1596399810516343,0.11463761250592136,0.414021790620559
